sta,date,prcp,yr,spi_1mo,spi_2mo,spi_3mo,spi_4mo,spi_6mo,spi_9mo,spi_12mo
GOR,1990-07-15,595,1990,0.0409925254132638,-0.544054481663066,-0.23317214884164,-0.177010238397514,0.00797339650157988,-0.342297293201355,0.119914683322541
GOR,1990-08-15,529,1990,0.405692087190835,0.034197094955067,-0.480206270252596,-0.194456346204572,0.077877511363449,-0.0799336942434166,0.0575791535385886
GOR,1990-09-15,282,1990,-0.0821927433103513,-0.0926517653268322,-0.469849373627798,-0.634790496641453,-0.329736610234541,-0.11791789517962,-0.62598311262414
GOR,1990-10-15,226,1990,-0.237860821659958,-0.836615184324455,-0.414191675966605,-0.520280195930537,-0.476525186372206,-0.184544203002598,-0.498683227712432
GOR,1990-11-15,102,1990,-0.522781198809418,-0.714225468088406,-1.00303155193718,-0.514760929649359,-0.718765204485703,-0.345086297766478,-0.444494931954959
GOR,1990-12-15,190,1990,0.859543798654253,0.247464554921326,-0.443515640248013,-0.794319733851639,-0.466600103754266,-0.444492658541814,-0.292029852150461
GOR,1991-01-15,95,1991,-0.0412811758919072,0.432838481643093,-0.0954524122771598,-0.581001152295584,-0.537944848925075,-0.486656549263452,-0.254693599225021
GOR,1991-02-15,140,1991,-0.117157361168404,-0.144962844492036,0.202794060409375,-0.150210349561616,-0.951586404932605,-0.661692850191035,-0.330673938438623
GOR,1991-03-15,49,1991,-1.98722466740323,-1.49759014726355,-1.24280349439122,-0.823059487330494,-1.55031255713202,-0.929968913955556,-0.725996683026619
GOR,1991-04-15,571,1991,-0.0815573669096352,-0.6807419666483,-0.525117718771984,-0.673790315472824,-0.695106594892753,-0.880975216641678,-0.704569990023708
GOR,1991-05-15,603,1991,-0.343770068378019,-0.394849977672081,-0.834691506623845,-0.830870766678069,-0.733936972146316,-1.15469465578919,-1.06948377257611
GOR,1991-06-15,1412,1991,0.839005784973064,0.468052717870534,0.323793073873869,-0.0743679205708379,-0.130025684341088,-0.413999665132373,-0.527134406004771
GOR,1991-07-15,586,1991,0.0164448450121838,0.267232163996808,0.205908552662665,0.121974805366546,-0.259677437497189,-0.35546443059692,-0.489446145157303
GOR,1991-08-15,477,1991,0.216179232504634,-0.12667273750249,0.382050410570821,0.173118850064232,-0.2005825561676,-0.218882852563638,-0.588013693977619
GOR,1991-09-15,475,1991,0.498031733218707,0.252213411722677,-0.243551915799756,0.451240940621055,0.124557359656567,-0.168233893997619,-0.398252832151057
GOR,1991-10-15,259,1991,-0.0921641389010412,-0.091315800089344,-0.046281872971233,-0.239248032869163,0.085036919360899,-0.277510731104653,-0.360294812437172
GOR,1991-11-15,294,1991,1.12218291328774,0.117445546967347,0.215586647091585,0.215157650044914,0.470919313937014,-0.202218494565962,-0.204744802022262
GOR,1991-12-15,0,1991,-1.66069761055404,0.260154936696873,-0.317252619681894,-0.141316583090194,-0.188878916941325,-0.024238427160831,-0.303258340598382
GOR,1992-01-15,198,1992,0.898002641877515,-0.234023900439626,0.530803640475293,-0.129772292009945,0.0193888632313888,0.15291870942858,-0.247876820021704
GOR,1992-02-15,127,1992,-0.261556606658775,0.440261754144911,-0.345870868280315,0.288634779350565,-0.134435209212412,0.430284947589105,-0.280305849503354
GOR,1992-03-15,396,1992,0.677966146356694,0.504886580666213,0.665603162335866,0.17578067889624,0.0248909547450571,-0.0353133455989402,-0.0149525883069321
GOR,1992-04-15,46,1992,-1.91920956347523,-1.51194128859331,-1.42827241601627,-0.948204338030497,-0.937475628402418,-0.751377412427105,-0.288510177126636
GOR,1992-05-15,106,1992,-2.2981957154679,-2.37948357509391,-2.272947608276,-2.25976576403861,-2.22714582900088,-1.49727053782633,-0.756549792098292
GOR,1992-06-15,1328,1992,0.572177230603974,-0.373897338920736,-1.10266678255584,-0.976410902641954,-0.868366129443452,-1.01466046013895,-0.853740836939148
GOR,1992-07-15,1057,1992,1.10313934831688,1.02698820756918,0.0744802740508554,-0.53039022858537,-0.527892784120304,-0.521436123177092,-0.50556409587269
GOR,1992-08-15,515,1992,0.355992450128205,1.21566733988925,1.33984634468646,0.0886775652494188,-0.448822649242515,-0.550028046977339,-0.539763076000463
GOR,1992-09-15,501,1992,0.560727181397713,0.400240739473435,1.19585539341768,1.56587523990361,-0.474699265219403,-0.305443673320456,-0.478232312727323
GOR,1992-10-15,150,1992,-0.679539230492223,-0.341632010432108,-0.13806563779477,0.486325915398383,-0.0769384384511786,-0.592809711003648,-0.568017079889884
GOR,1992-11-15,313,1992,1.24858687126513,-0.179884306981657,0.0576294685294315,0.168699466335404,0.912788168772623,-0.477719569411949,-0.553239634883775
GOR,1992-12-15,114,1992,0.172138953014715,0.957831624125686,-0.23383246319977,-0.010013867961967,0.694294773568338,-0.52133551849388,-0.396942091819573
GOR,1993-01-15,211,1993,0.994284079934675,0.714795121681989,1.29853062372968,-0.0155160458419703,0.210546517103784,0.143811243758182,-0.413333792725242
GOR,1993-02-15,358,1993,2.18668847990565,1.73867855630374,1.56170607432254,1.84598407700777,0.62104419815154,1.26820601120055,-0.242056233073462
GOR,1993-03-15,504,1993,1.12614321855614,1.50148894931696,1.56897575722097,1.6069486892602,1.10626033471818,1.4012332873016,-0.191868580538828
GOR,1993-04-15,637,1993,0.173073533509246,0.835664303414472,1.11389917344101,1.26599752365505,1.43162491528527,0.766978680132261,0.573563365338099
GOR,1993-05-15,422,1993,-0.894651070430886,-0.618169805170623,-0.172253683540518,0.202168678425147,0.281202569936727,-0.0260252657946104,0.965170858859364
GOR,1993-06-15,1537,1993,1.37599586471419,0.393377617188019,0.336690540930196,0.545473021336321,0.8811111541525,0.567257982703183,0.959092647777489
GOR,1993-07-15,936,1993,0.855026011547216,1.28550802473919,0.564117828124635,0.529080143727648,0.988573176838882,1.23571706432238,0.762104741844949
GOR,1993-08-15,325,1993,-0.439115715215265,0.39549491539253,1.0528194164372,0.342823010144076,0.569310249430888,0.833558471529745,0.563884713661065
GOR,1993-09-15,756,1993,1.07567038058219,0.545786559871682,0.960397523902086,2.36812418370786,0.754120588358369,1.48755372388357,1.01749708554
GOR,1993-10-15,589,1993,0.853359476250959,1.31116327425483,0.787239244307622,1.1386611787469,0.903710579679718,1.50985228492856,1.79115344527714
GOR,1993-11-15,330,1993,1.35815171291703,1.0679030092842,1.51257174417058,0.995552967738369,1.69665000155568,1.47852233313274,1.74968551056018
GOR,1993-12-15,185,1993,0.819559654722817,1.32027433556538,1.19484222015157,1.69116121610312,1.39020096231006,1.15542886788654,1.84569364171039
GOR,1994-01-15,124,1994,0.264502646117857,0.603718386959787,1.3034564752156,1.18199718553511,1.09729185418109,1.10654665312926,1.94767067581367
GOR,1994-02-15,129,1994,-0.239388522336741,-0.0218797392520143,0.273512151028401,0.944556459078951,1.81850475540188,1.69241083339048,1.57533005064099
GOR,1994-03-15,183,1994,-0.52510588668201,-0.459948963969856,-0.375996744487361,-0.199648713990536,0.802593722928649,1.13085652703567,0.91295030132517
GOR,1994-04-15,225,1994,-1.32591714117535,-1.71703698393732,-1.67126994843011,-1.31452920658096,-0.616501997284386,0.0939537196088561,0.522840819302481
GOR,1994-05-15,535,1994,-0.538376825676325,-1.19880135666683,-1.40949244927193,-1.41135877934662,-1.22248815625711,-0.238450535341516,0.740042596490795
GOR,1994-06-15,409,1994,-1.06012497462678,-1.24446707555486,-1.50377800800759,-1.53837075303145,-1.46529676314732,-1.0544070561965,-0.573991239371087
GOR,1994-07-15,638,1994,0.155635444500512,-0.804305940016984,-0.962908322721078,-1.20084254012449,-1.23408626532871,-1.10468908452821,-0.742369000293249
GOR,1994-08-15,99,1994,-2.16060988967901,-0.986403317521563,-1.19291460817909,-1.30867161803772,-1.56486377525419,-1.55042237750393,-0.935845506992131
GOR,1994-09-15,191,1994,-0.49766676372639,-1.71483842401404,-1.13757921040629,-1.36866628336987,-1.65638970706837,-1.7803852300582,-1.30761529829276
GOR,1994-10-15,785,1994,1.23262772465264,0.536841989791809,-0.330711652329765,-0.382318952245863,-1.07517145564748,-1.41632745718129,-1.24499598902938
GOR,1994-11-15,104,1994,-0.500357763246845,1.00069333416268,0.338642905961529,-0.425526928441266,-0.979306347699016,-1.3742952162007,-1.35619706821733
GOR,1994-12-15,117,1994,0.203249208369562,-0.280316489347732,0.970392868471554,0.288474286752407,-0.449773756788742,-1.32160535908404,-1.37129165260767
GOR,1995-01-15,76,1995,-0.268792388416193,-0.274749835337321,-0.700817396738249,0.812885960804493,-0.647126335540819,-1.13429323394348,-1.35081798981441
GOR,1995-02-15,160,1995,0.105496977420561,-0.138040134171643,-0.191744807252486,-0.505041927596027,0.0711374186417241,-1.0252969834967,-1.35242305526872
GOR,1995-03-15,214,1995,-0.306148741845332,-0.12187321801215,-0.312418863289301,-0.417414531252172,0.563981825912596,-0.673592662343077,-1.29933224571877
GOR,1995-04-15,668,1995,0.294855898687476,0.18056089938357,0.259280837337379,0.0339399696262026,-0.199863180367191,-0.542253682899045,-1.07400311854627
GOR,1995-05-15,1303,1995,1.17984767141364,1.15285352246999,0.954564850240673,0.928606664319836,0.743280619849604,0.631399451368257,-0.324291229487966
GOR,1995-06-15,1656,1995,2.43225197604993,1.58218464435806,1.66641939443745,1.68502327025448,1.47315788850192,1.88271652782338,0.548454740693711
GOR,1995-07-15,797,1995,0.546858485780429,1.22146718367003,1.67822058192989,1.70530679267282,1.82711614277143,1.36478605537354,0.731446927380066
GOR,1995-08-15,218,1995,-1.05649124919081,-0.25325883517401,0.756931862989724,1.32682196498642,1.31945756799501,1.06376678580141,0.951270100577461
GOR,1995-09-15,245,1995,-0.232264977351758,-1.09397128235542,-0.694896847839403,0.391794907739917,1.18456922712392,0.950672682877311,1.13706116848787
GOR,1995-10-15,668,1995,1.01545408546967,0.385127497191896,-0.211002660315136,-0.0161255276507398,1.27151721448474,1.30258765235763,1.02297017394507
GOR,1995-11-15,231,1995,0.66784379651347,1.02325841298154,0.484275117903064,-0.0493111343165115,0.851874750654108,1.40883706125885,1.13681101353869
GOR,1995-12-15,18,1995,-1.13337573478207,-0.0510037869310171,0.753849643455827,0.202605799818406,-0.0484978429739387,1.27571389526647,1.04436711422363
GOR,1996-01-15,168,1996,0.660892946721999,-0.332206333110355,0.0911714209410673,0.820717540141191,-0.284586846788866,1.21824667614722,1.21988468786809
GOR,1996-02-15,0,1996,-1.66069761055404,-0.632092634347643,-1.0910674276693,-0.717107665857682,-0.193537339720477,0.631898777915641,1.01913029104787
GOR,1996-03-15,160,1996,-0.704196169081788,-1.95946969701024,-0.947823495974965,-1.46555105176437,-0.0640425043433158,-0.495317135958007,0.878060881828116
GOR,1996-04-15,478,1996,-0.430250047327919,-0.611445620382462,-1.02962555103012,-0.82367824588271,-0.954940623730478,-0.878029812000438,0.715959181336767
GOR,1996-05-15,1212,1996,1.01480469743748,0.607176378756162,0.360240481092114,0.0759173417540233,-0.0640073821097945,-0.0686439007426279,0.737356223258428
GOR,1996-06-15,427,1996,-1.03767345683006,-0.0582798282207552,-0.281098131067842,-0.514604557228583,-0.608428951894379,-0.440320159790113,-0.643944204809921
GOR,1996-07-15,381,1996,-0.607434559177782,-1.0050470609582,-0.473397941314021,-0.568150366922305,-0.850070280003906,-0.886229665325,-0.891216119053721
GOR,1996-08-15,591,1996,0.615511762720373,-0.366658881004747,-0.960021325440688,-0.357000653536896,-0.63443366639395,-0.845492159408472,-0.693894340675597
GOR,1996-09-15,694,1996,0.963538832575096,0.975250396496628,0.00384923556474338,-0.681925958880786,-0.246595401046782,-0.466356132228864,-0.313495007516557
GOR,1996-10-15,622,1996,0.922831038957927,1.25597261146568,1.16193623017734,0.597035555392257,0.206586443710811,-0.284136793651167,-0.339819953124081
GOR,1996-11-15,121,1996,-0.316051744207252,0.650409897318203,1.08499078753004,1.03496335266555,-0.306754623638603,-0.238860156570667,-0.443669734377115
GOR,1996-12-15,130,1996,0.333536447842258,-0.0358557647650086,0.641668567942053,1.11617466816656,0.524200228276045,-0.0445168751600553,-0.283369391129304
GOR,1997-01-15,241,1997,1.20404854374975,1.02241192912715,0.530803640475293,0.89586373495503,1.24488956430715,0.269988928837578,-0.253842454910473
GOR,1997-02-15,140,1997,-0.117157361168404,0.770414346519822,0.66659734526961,0.348395076335486,1.39451121045273,-0.130271424590455,-0.150977737127931
GOR,1997-03-15,139,1997,-0.883552909239678,-0.672661004130569,-0.0194462244754143,-0.0872991896854875,0.380935576479144,0.343178579654454,-0.215162315649634
GOR,1997-04-15,771,1997,0.710200784380075,0.258502583457128,0.277420214921025,0.434258736993882,0.269726165279194,0.9819932189428,0.264725856686281
GOR,1997-05-15,772,1997,0.0917289538869312,0.32171538186672,0.0513196952367144,0.0257386588208365,0.195143190581077,0.653512290792233,-0.0472454171231125
GOR,1997-06-15,1280,1997,0.439057427122412,0.516751699805425,0.629463043108806,0.355152699087021,0.44812461143789,0.52837625393755,0.402293521190907
GOR,1997-07-15,1392,1997,1.71633287531612,2.37293097254242,1.26241154673369,1.40296996027939,1.16118984956475,1.14776304212547,1.67065908765629
GOR,1997-08-15,465,1997,0.1704128310038,1.9672722948139,2.45113945865923,1.23564644922663,1.2552014655212,1.2445684978016,2.02588095784893
GOR,1997-09-15,184,1997,-0.537895584496292,-0.527323377565163,1.05597347709266,1.29533163343069,1.14543487193935,1.01794650423042,1.00880164216341
GOR,1997-10-15,535,1997,0.733394339201533,-0.134940828654692,-0.101089770503686,1.08756442182665,0.974781527329913,0.950471770994267,0.946049389361613
GOR,1997-11-15,99,1997,-0.556720093274046,0.357769616249658,-0.334875617447871,-0.205840859063608,1.02672508519054,0.819516893833361,0.85414012695501
GOR,1997-12-15,72,1997,-0.314473090872177,-0.815405518682,0.17801241975475,-0.524793765559784,0.840954639446829,0.961979388260327,0.83873838882898
GOR,1998-01-15,45,1998,-0.705047750626347,-0.921622412276207,-1.3206134281095,-0.129772292009945,-0.588112093765585,0.714403452713162,0.585324232753322
GOR,1998-02-15,242,1998,1.0012299692756,0.202111328457607,-0.158735124286284,-0.499831271128587,-0.586694990491513,0.996668309084461,0.733478567796267
GOR,1998-03-15,318,1998,0.302767612877241,0.635397990869208,0.293047346356825,0.0146637767645777,0.137095756369528,0.802472505530761,0.950463945925071
GOR,1998-04-15,99,1998,-1.74669239018875,-1.66057109746939,-0.929194587269888,-1.16052969044147,-1.51917136838939,-1.0650630067192,0.296791763820613
GOR,1998-05-15,858,1998,0.292448004021405,-0.816244782604113,-0.730975249998249,-0.535961948489905,-0.758961093997414,-0.953992196154618,0.49815104252108
GOR,1998-06-15,1274,1998,0.423200806519009,0.620377926426148,-0.13406700662572,-0.182788985633669,-0.169613641640858,-0.254644150666092,0.102341231875021
GOR,1998-07-15,1159,1998,1.30018312969461,1.16084630300971,1.06371382155711,0.364784667756115,0.365188400498493,0.0417922898242335,-0.046961304120762
GOR,1998-08-15,405,1998,-0.0718898465213398,1.194569656944,1.15884295913234,0.945996357629791,0.258249167084844,0.143309718224352,-0.15982626546631
GOR,1998-09-15,514,1998,0.591152667742417,0.173918341240813,1.21923627435878,1.3936299826229,0.346644388301322,0.398367820894906,0.23730284294832
GOR,1998-10-15,1199,1998,1.86163764221844,1.95161557811997,1.47191332456543,2.28152530852982,1.89352570628851,1.5162165326649,1.1050322007855
GOR,1998-11-15,306,1998,1.20252025686385,2.16751971012176,2.06314659668222,1.55305295180443,2.21906652794394,1.67894378578321,1.34828378148373
GOR,1998-12-15,43,1998,-0.724070735714775,0.578707558220947,2.07712499008907,2.05644404466413,2.09489668800912,1.35133701677276,1.32803434315256
GOR,1999-01-15,57,1999,-0.524974888071435,-1.06966826629663,0.023520467019529,2.04084898300796,1.44534738919852,1.80972967073568,1.44620832403464
GOR,1999-02-15,121,1999,-0.327906817185748,-0.556500196994409,-0.910460076598637,-0.150210349561616,2.14485130212033,1.88703227653807,1.31720808856226
GOR,1999-03-15,123,1999,-1.03293282464326,-0.936684500856649,-1.12280283388784,-1.47658418225453,1.63262827936951,1.73923204594549,0.921387351695425
GOR,1999-04-15,935,1999,1.40932992565609,0.640154614247583,0.550318422427297,0.311445594320259,0.36338384264879,1.35605960838032,1.76216778833937
GOR,1999-05-15,655,1999,-0.203120593564567,0.412985224409603,0.108902560040516,0.0472711068287803,-0.235903798450415,1.34477038948615,1.52859382150152
GOR,1999-06-15,1210,1999,0.263222901152247,0.265281387374395,0.599798868879256,0.302392233568321,0.145650678672649,1.13570105969582,1.78008733818278
GOR,1999-07-15,1345,1999,1.63575953562046,1.59714132965887,0.959837856339534,1.30591445821845,0.98034984482392,0.825573871569424,1.70264705237949
GOR,1999-08-15,262,1999,-0.779219552656769,1.30796970277474,1.10225788423073,0.655130406379799,0.802445771955139,0.462153272041488,2.03675913557178
GOR,1999-09-15,532,1999,0.632339456522662,-0.136171906780682,1.55098767695377,1.38379397824887,1.27547509570847,0.81598335579332,1.98730579164465
GOR,1999-10-15,61,1999,-3,-0.531180814936917,-0.843294342952233,0.447151735092858,0.354038711314869,0.417996523344021,0.316813821569876
GOR,1999-11-15,71,1999,-0.891632943674468,-1.92188982224979,-0.81359639943192,-1.04757032556973,0.444492717552815,0.269159773058973,0.0395894149314135
GOR,1999-12-15,61,1999,-0.46141114113061,-1.52334942406794,-2.09194223774146,-1.03295132543351,0.200214994876344,0.444248185286054,0.128500634681614
GOR,2000-01-15,182,2000,0.774339617879167,0.120598838180605,-0.580591011342562,-1.48057997256762,-1.09181722252025,0.229121169017087,0.212540583560857
GOR,2000-02-15,247,2000,1.05441843749841,1.03619674507328,0.554265202579693,0.0153677575171179,-0.645797120999576,0.596936842020867,0.34242397083739
GOR,2000-03-15,799,2000,2.1034048617759,1.92222494078936,1.89915320306308,1.87254229861493,0.462736084748555,1.13570681748182,1.31676529059498
GOR,2000-04-15,938,2000,1.42259640338714,1.99191762961351,1.78965912774869,2.02462533372139,1.70661418752528,0.546073332039239,1.12728134199415
GOR,2000-05-15,1227,2000,1.04249667546266,1.52958436190231,2.24044674892163,2.28817874714671,2.07903678711775,1.80963783690359,1.64188694339007
GOR,2000-06-15,388,2000,-1.08606654676728,-0.0940617115548172,0.281231432587992,0.908905698023104,1.03756667844588,0.228758427287081,0.67340088240409
GOR,2000-07-15,258,2000,-1.06556157142808,-1.13217559534583,-0.639731587663346,-0.25799752901893,0.254902297764875,0.0469846051961977,-0.307780030761754
GOR,2000-08-15,155,2000,-1.54621147032965,-1.84085947680432,-1.48326024380128,-0.96769527726271,-0.130809072186303,-0.0860848531136095,-0.453655654715458
GOR,2000-09-15,223,2000,-0.332280585314183,-1.38513375741771,-1.472142213087,-1.61083728923457,-0.807129766247268,-0.158848033564942,-0.646409296458486
GOR,2000-10-15,328,2000,0.164783552066508,-0.677506843522942,-1.23966730869096,-1.65803465002143,-1.14990398054694,-0.286027950618485,-0.432337704758123
GOR,2000-11-15,275,2000,0.991228507496582,0.268408429188162,-0.312028389155645,-0.899152336450169,-1.60843501712257,-0.323985212169897,-0.26640027196243
GOR,2000-12-15,102,2000,0.043375239764202,0.722806784088569,0.175025110097286,-0.415858459127104,-1.49552531101447,-0.718548111330536,-0.161727909412753
GOR,2001-01-15,318,2001,1.68079466867434,1.33277882789163,1.57312394821292,0.656575878038024,-0.586014179413722,-0.842450149002741,-0.0769118153076623
GOR,2001-02-15,157,2001,0.0721177574315062,1.27797364413364,1.01540368273093,1.28941670889519,-0.00595231680357694,-1.46232118218138,-0.177228189517703
GOR,2001-03-15,218,2001,-0.279471404101673,-0.116918959502887,0.580322573871124,0.434060126220129,0.395596063716008,-1.18011943558247,-0.668274972387971
GOR,2001-04-15,885,2001,1.19085818551066,0.747597577164608,0.705945396374173,1.02101397886522,1.10317774931409,-0.17849620970587,-0.596015099879704
GOR,2001-05-15,410,2001,-0.935380252403447,-0.159878680912745,-0.267421971442972,-0.250640967275098,0.0258544669869086,-0.419232590456783,-1.58345097476786
GOR,2001-06-15,1451,2001,0.983094922089295,0.259750995408555,0.530152546775093,0.357870237396365,0.57239294249063,0.436703073149583,-0.536856594952186
GOR,2001-07-15,1092,2001,1.17190992677936,1.54523003400903,0.636025306552074,0.901830275796526,0.711144084947506,1.00870783312139,0.182379465827207
GOR,2001-08-15,158,2001,-1.51937070332349,0.366485601342807,0.822136199839045,0.212176194113269,0.380996899738606,0.510426749197921,0.137104492395234
GOR,2001-09-15,66,2001,-3,-1.98570793399323,-0.611272996458201,0.151666859686088,0.053685006393086,0.211039222259127,0.0769043371051744
GOR,2001-10-15,254,2001,-0.113078080006462,-1.69833747266579,-1.96375530040642,-0.625880160232387,-0.309432859578172,-0.16315298626442,0.0413896992670232
GOR,2001-11-15,181,2001,0.258069186406553,-0.280561709452934,-1.43374997686582,-1.94309910825076,0.114084551662269,-0.212343893490603,-0.0766995127464223
GOR,2001-12-15,0,2001,-1.66069761055404,-0.689172113795637,-0.768767691915393,-1.8459708922235,-0.761837619986182,-0.194726762143207,-0.100261169925347
GOR,2002-01-15,0,2002,-1.66069761055404,-1.83391463581591,-1.61763461997714,-1.23591025793413,-2.37577340610719,-0.525702744724811,-0.406904459928021
GOR,2002-02-15,0,2002,-1.66069761055404,-1.84859628850141,-1.83391463581591,-2.15109234431301,-2.32378369585897,-0.299254114748534,-0.554518741465137
GOR,2002-03-15,213,2002,-0.31286974503066,-1.22173297541829,-1.87410152375274,-2.29559281145675,-2.13716971580709,-1.2798509901954,-0.581063193843535
GOR,2002-04-15,274,2002,-1.15799259920391,-1.2695952893133,-2.22456492702887,-2.04085801235333,-2.29929205027131,-2.40964022544538,-0.983414636691113
GOR,2002-05-15,648,2002,-0.221677932738209,-0.884211686625408,-1.01231277118106,-1.28294773760805,-1.69556896355177,-1.73300176711694,-0.801969937443039
GOR,2002-06-15,156,2002,-1.35653971755078,-1.53471221613077,-1.62114495822016,-1.60111198049091,-1.76100803533498,-1.84998334500604,-1.52732347612397
GOR,2002-07-15,135,2002,-1.63297475429053,-1.39036939329611,-1.65044310583586,-1.69819560835374,-1.66958950418877,-1.78863108448181,-2.08846716470115
GOR,2002-08-15,520,2002,0.373848532706889,-1.20265456771041,-1.47522246477316,-1.51913087604276,-1.66602569780215,-1.95037761040058,-1.85016045337406
GOR,2002-09-15,907,2002,1.32456472066064,1.25330259828907,-0.199531242491226,-1.04417480467738,-1.25716177861928,-1.5419483181069,-1.51682857590028
GOR,2002-10-15,299,2002,0.0631533674626878,1.03886510154678,0.878615524799784,-0.130241618105964,-1.06748262326273,-1.44690712782939,-1.58242133923854
GOR,2002-11-15,56,2002,-1.0840398412144,-0.596168497261026,0.738027015238806,0.673245568614164,-1.14279399479591,-1.34956783680911,-1.60311850973711
GOR,2002-12-15,56,2002,-0.531484882027382,-2.40285246637889,-0.870912555292658,0.574235174693702,-0.38439367562536,-1.35860239252673,-1.54998041894133
GOR,2003-01-15,117,2003,0.194554019436138,-0.44024458595777,-1.21525111852743,-0.881943322069777,0.487089306728837,-1.18818755727505,-1.41527186113912
GOR,2003-02-15,49,2003,-1.06274190496026,-0.647324986136696,-0.905187850552501,-1.51776566132857,0.202189968898736,-1.3562699766339,-1.40595676911191
GOR,2003-03-15,443,2003,0.88149624875284,0.389298141846996,0.306820047002113,-0.0303498430190567,-0.786384626352503,-0.380991537521023,-1.2407101021796
GOR,2003-04-15,475,2003,-0.441311100692696,0.280399088446093,0.080800983824424,-0.049986868301767,-0.56314114624544,0.205879095975986,-1.19209210677648
GOR,2003-05-15,795,2003,0.146618960561647,-0.208426469499385,0.108902560040516,-0.0825453868062456,-0.23420454117557,-0.0445712765444893,-1.20165611707393
GOR,2003-06-15,1529,2003,1.33334586504735,0.860415348501653,0.598509122173623,0.747594921779636,0.53198380807967,0.0484949980517799,-0.0771504916972461
GOR,2003-07-15,51,2003,-2.13099906427471,-0.277602928633332,-0.0626509560217109,-0.218160258457801,-0.277430077260036,-0.505813835943895,-0.0910718751018277
GOR,2003-08-15,364,2003,-0.252716870030749,-1.83558505606801,-0.376242614104484,-0.215678377870877,-0.242565514388665,-0.452693807589922,-0.282485506535021
GOR,2003-09-15,315,2003,0.0370920662330422,-0.44323879484026,-1.36887069117909,-0.503324456690802,-0.497628298540187,-0.440130697125913,-0.69206643621847
GOR,2003-10-15,176,2003,-0.505000253574393,-0.902463697088128,-0.843294342952233,-1.75682171340058,-0.512693342170481,-0.618181772279629,-0.804813923599038
GOR,2003-11-15,188,2003,0.318650341791114,-0.558264718338379,-0.76324602185246,-0.741596949844468,-0.545516513962573,-0.540595065988466,-0.69319459693178
GOR,2003-12-15,120,2003,0.233954363789643,0.34655588935866,-0.5719856213493,-0.797412761319618,-1.73353958150795,-0.620252284646727,-0.584866086371058
GOR,2004-01-15,76,2004,-0.268792388416193,-0.250282652233958,-0.114491920044762,-0.766331609608243,-0.934973528108344,-0.523801265866977,-0.631805513072934
GOR,2004-02-15,51,2004,-1.04532870223589,-0.95068692074579,-0.771907664773002,-0.620784388289419,-1.23167911038387,-0.686166205317378,-0.654752628907488
GOR,2004-03-15,291,2004,0.159054978772478,-0.288099765938131,-0.460648980167242,-0.539428585989075,-1.19109191968884,-1.74605741737203,-0.774370027888773
GOR,2004-04-15,211,2004,-1.37344136855113,-1.19475517543325,-1.54316315807231,-1.43462492103853,-1.31525235051798,-1.45827452632477,-0.923372881684202
GOR,2004-05-15,532,2004,-0.547270920303286,-1.23181385290575,-1.2195493297553,-1.38473154515935,-1.4119744449717,-1.44277609468916,-1.33476774118968
GOR,2004-06-15,431,2004,-1.03265664077491,-1.20679634660659,-1.49732927447943,-1.42074579545114,-1.4777782861324,-1.58107905331387,-1.63886536895856
GOR,2004-07-15,783,2004,0.514226880439874,-0.652832117261718,-0.781750169077727,-1.06890729154539,-1.11099496677911,-1.15407974866797,-1.30700367042193
GOR,2004-08-15,399,2004,-0.0974995628512735,0.187155296308154,-0.746356224407459,-0.84915453169482,-1.14473524098775,-1.27890374940274,-1.29671537534481
GOR,2004-09-15,796,2004,1.14467403461554,0.790529781990291,0.818501287423313,-0.329455605720533,-0.839235583278257,-0.96055239564082,-1.04017486855153
GOR,2004-10-15,569,2004,0.809892050786506,1.34876375332998,0.939575100786859,1.03817089013708,-0.228647791410732,-0.733493330954528,-0.78827511974345
GOR,2004-11-15,153,2004,0.0033654469344772,0.59637866116699,1.23563447487374,0.876199794991643,0.0313596595669586,-0.677369711622546,-0.803255222194364
GOR,2004-12-15,13,2004,-1.21722452987588,-0.883920603767278,0.263432409747757,1.04119546724962,0.789754323949218,-0.724260608318475,-0.830958326470143
GOR,2005-01-15,97,2005,-0.0187256775194065,-0.982700306755282,-0.950851536560513,0.117080205944618,0.615323076138866,-0.371569266838534,-0.815499526894771
GOR,2005-02-15,11,2005,-1.33149712389813,-1.10093917467928,-1.39416298903704,-1.54250895476598,0.600486935366127,-0.240984221590576,-0.867587482380118
GOR,2005-03-15,247,2005,-0.0951375077273531,-0.82523992183561,-0.788299568780228,-1.34648193828588,-0.555150476520009,0.357116839465301,-0.896906606818807
GOR,2005-04-15,693,2005,0.394125396118513,0.339799973836489,0.0405398468287861,-0.141003101157641,-0.515687584264613,0.288350425930714,-0.424287381277914
GOR,2005-05-15,983,2005,0.564465157304147,0.579989617147643,0.492136513220767,0.225134053030377,-0.0506453948672733,0.530738958895919,0.0998662460836754
GOR,2005-06-15,1530,2005,1.33858903162683,1.08591637298484,1.12343603136611,1.06093923669341,0.734133773523577,0.632998140874243,0.892129319981317
GOR,2005-07-15,228,2005,-1.1915172421835,-0.0655834009765119,0.375198359850466,0.415150297361755,0.0713517796415696,-0.167128065772839,0.278529613702495
GOR,2005-08-15,610,2005,0.676782043663179,-0.72004507033774,0.205373439927958,0.503315236666269,0.478113342411998,0.0784016923706753,0.470448799667334
