sta,group,date,waterYear,q1_depth,log_q1,type,value
whi_kad,White River Badlands,2002-02-15,2002,11.8202086029217,1.07262514103749,sci_1mo,-0.461170720607312
whi_kad,White River Badlands,2002-03-15,2002,23.1037769108481,1.36368298237953,sci_1mo,-1.16758015198998
whi_kad,White River Badlands,2002-04-15,2002,42.0880248203177,1.62415854490305,sci_1mo,-0.469577083692019
whi_kad,White River Badlands,2002-05-15,2002,56.1734203526404,1.74953086850946,sci_1mo,-0.514390368911166
whi_kad,White River Badlands,2002-06-15,2002,5.72264230367471,0.757596600985248,sci_1mo,-1.8180472408256
whi_kad,White River Badlands,2002-07-15,2002,1.00375634124618,0.00162830195749534,sci_1mo,-2.03756252316775
whi_kad,White River Badlands,2002-08-15,2002,10.3091425091193,1.01322254316468,sci_1mo,-0.665807931591755
whi_kad,White River Badlands,2002-09-15,2002,67.8904288988322,1.83180855234515,sci_1mo,1.30289004313506
whi_kad,White River Badlands,2002-10-15,2003,4.12148437087445,0.615053657290033,sci_1mo,-0.741961570134254
whi_kad,White River Badlands,2002-11-15,2003,12.5700565940662,1.09933723301096,sci_1mo,0.0927065762429799
whi_kad,White River Badlands,2002-12-15,2003,7.64983999464889,0.883652351471555,sci_1mo,-0.0301300869038452
whi_kad,White River Badlands,2003-01-15,2003,8.02136019887637,0.904248018755244,sci_1mo,-0.146944452900396
whi_kad,White River Badlands,2003-02-15,2003,61.9538650339542,1.79206840531351,sci_1mo,0.697019730795697
whi_kad,White River Badlands,2003-03-15,2003,63.2822747867476,1.80128208220857,sci_1mo,0.274351010251785
whi_kad,White River Badlands,2003-04-15,2003,28.7344444271215,1.45840280458202,sci_1mo,-0.849747802327082
whi_kad,White River Badlands,2003-05-15,2003,94.2770539300764,1.9744060027672,sci_1mo,0.045482655782627
whi_kad,White River Badlands,2003-06-15,2003,20.3985594237695,1.30959949799459,sci_1mo,-1.0458433555686
whi_kad,White River Badlands,2003-07-15,2003,17.4810032936509,1.24256635463661,sci_1mo,-0.517761584849022
whi_kad,White River Badlands,2003-08-15,2003,2.29864547410921,0.361471994100537,sci_1mo,-1.50563400582727
whi_kad,White River Badlands,2003-09-15,2003,3.49554886889821,0.543515378084101,sci_1mo,-0.806970897377887
whi_kad,White River Badlands,2003-10-15,2004,3.20680597333194,0.506072683888393,sci_1mo,-0.895752368085685
whi_kad,White River Badlands,2003-11-15,2004,3.19471165089412,0.504431665600265,sci_1mo,-1.19308158710807
whi_kad,White River Badlands,2003-12-15,2004,5.25777131128949,0.720801692381801,sci_1mo,-0.371471491804538
whi_kad,White River Badlands,2004-01-15,2004,3.09600170189567,0.490801190745899,sci_1mo,-0.658668707858654
whi_kad,White River Badlands,2004-02-15,2004,17.104987987134,1.23312277351534,sci_1mo,-0.245249232052014
whi_kad,White River Badlands,2004-03-15,2004,40.3935885204522,1.60631243711161,sci_1mo,-0.285201841002872
whi_kad,White River Badlands,2004-04-15,2004,9.46290204393446,0.976024344476741,sci_1mo,-1.82546777281472
whi_kad,White River Badlands,2004-05-15,2004,14.3067868119179,1.15554210569917,sci_1mo,-1.89954093935913
whi_kad,White River Badlands,2004-06-15,2004,19.8417860650754,1.29758076274225,sci_1mo,-1.06402250436583
whi_kad,White River Badlands,2004-07-15,2004,21.5894518678858,1.33424161622147,sci_1mo,-0.368526495319876
whi_kad,White River Badlands,2004-08-15,2004,8.30380245940019,0.919277009120364,sci_1mo,-0.800779675968659
whi_kad,White River Badlands,2004-09-15,2004,119.297672315679,2.07663196998788,sci_1mo,2.32085107328137
whi_kad,White River Badlands,2004-10-15,2005,18.6889871155836,1.27158576461944,sci_1mo,0.211576511187845
whi_kad,White River Badlands,2004-11-15,2005,12.8708938120703,1.10960870729066,sci_1mo,0.116068500237895
whi_kad,White River Badlands,2004-12-15,2005,9.6812516376471,0.985931508567042,sci_1mo,0.195692501297816
whi_kad,White River Badlands,2005-01-15,2005,14.432799512767,1.15935057884292,sci_1mo,0.27835753839477
whi_kad,White River Badlands,2005-02-15,2005,16.8282823333415,1.22603978970006,sci_1mo,-0.255151080069343
whi_kad,White River Badlands,2005-03-15,2005,21.2548664208038,1.32745837992699,sci_1mo,-1.32793332147944
whi_kad,White River Badlands,2005-04-15,2005,69.9581235091439,1.84483815185647,sci_1mo,0.0857470667533883
whi_kad,White River Badlands,2005-05-15,2005,171.129593018607,2.23332511750942,sci_1mo,0.718336936409215
whi_kad,White River Badlands,2005-06-15,2005,78.2019613040021,1.89321764529545,sci_1mo,-0.0609701286395187
whi_kad,White River Badlands,2005-07-15,2005,29.4456919759944,1.46902176472887,sci_1mo,-0.132446765902764
whi_kad,White River Badlands,2005-08-15,2005,39.3659332187001,1.59512055139414,sci_1mo,0.347593737761426
whi_kad,White River Badlands,2005-09-15,2005,5.46446110911897,0.737547339410026,sci_1mo,-0.588843353353805
whi_kad,White River Badlands,2005-10-15,2006,3.45665874225685,0.538656506047951,sci_1mo,-0.849898719295232
whi_kad,White River Badlands,2005-11-15,2006,3.02408755710076,0.480594361238966,sci_1mo,-1.24208532180057
whi_kad,White River Badlands,2005-12-15,2006,6.35495086178585,0.803112196819569,sci_1mo,-0.201571010870985
whi_kad,White River Badlands,2006-01-15,2006,20.4792365207499,1.31131376182499,sci_1mo,0.616115727850114
whi_kad,White River Badlands,2006-02-15,2006,7.38943443796814,0.868611200252898,sci_1mo,-0.7135948758893
whi_kad,White River Badlands,2006-03-15,2006,51.7738389867887,1.71411036874783,sci_1mo,0.0359630460637573
whi_kad,White River Badlands,2006-04-15,2006,86.3110958669182,1.93606663075591,sci_1mo,0.33560124738795
whi_kad,White River Badlands,2006-05-15,2006,16.5598069977886,1.21905527083752,sci_1mo,-1.75727531902961
whi_kad,White River Badlands,2006-06-15,2006,21.3863831246785,1.33013734269155,sci_1mo,-1.01461517295008
whi_kad,White River Badlands,2006-07-15,2006,2.14004328166122,0.330422556898982,sci_1mo,-1.69702340759465
whi_kad,White River Badlands,2006-08-15,2006,16.8770113826846,1.22729554330132,sci_1mo,-0.333973868441482
whi_kad,White River Badlands,2006-09-15,2006,45.4421352956767,1.65745873039094,sci_1mo,0.852891808405157
whi_kad,White River Badlands,2006-10-15,2007,2.28126441192313,0.358175625471308,sci_1mo,-1.10253363475154
whi_kad,White River Badlands,2006-11-15,2007,3.96476512682995,0.59821746475753,sci_1mo,-0.998529378762917
whi_kad,White River Badlands,2006-12-15,2007,0.651789831978037,-0.185892418878967,sci_1mo,-1.97906606911683
whi_kad,White River Badlands,2007-01-15,2007,0.70610565130954,-0.151130312619755,sci_1mo,-1.25273875132393
whi_kad,White River Badlands,2007-02-15,2007,1.56833048618334,0.195437584625344,sci_1mo,-1.42391723058417
whi_kad,White River Badlands,2007-03-15,2007,30.6145684080084,1.48592814130428,sci_1mo,-0.688790371959207
whi_kad,White River Badlands,2007-04-15,2007,18.6586426778504,1.27088004782634,sci_1mo,-1.24942449994377
whi_kad,White River Badlands,2007-05-15,2007,60.7294312781669,1.78339921404023,sci_1mo,-0.431427775435571
whi_kad,White River Badlands,2007-06-15,2007,32.6610436382345,1.51403005789865,sci_1mo,-0.725208952289539
whi_kad,White River Badlands,2007-07-15,2007,3.87380423472279,0.588137669576724,sci_1mo,-1.40537137286821
whi_kad,White River Badlands,2007-08-15,2007,99.8042317052502,1.99914895578915,sci_1mo,1.42272684834792
whi_kad,White River Badlands,2007-09-15,2007,2.55711635303472,0.407750489595081,sci_1mo,-0.950015379721642
whi_kad,White River Badlands,2007-10-15,2008,31.0556128609802,1.49214010416652,sci_1mo,0.54303528439913
whi_kad,White River Badlands,2007-11-15,2008,1.08660607099983,0.0360721271603929,sci_1mo,-2.12519380184102
whi_kad,White River Badlands,2007-12-15,2008,0.573575052140672,-0.241409746728799,sci_1mo,-2.06548358688798
whi_kad,White River Badlands,2008-01-15,2008,1.21884698579893,0.0859491876575317,sci_1mo,-1.0522149920075
whi_kad,White River Badlands,2008-02-15,2008,47.2761894726543,1.67464246453794,sci_1mo,0.464826803704639
whi_kad,White River Badlands,2008-03-15,2008,52.7428332036627,1.7221634552198,sci_1mo,0.0587153670351397
whi_kad,White River Badlands,2008-04-15,2008,36.259864984955,1.55942618264978,sci_1mo,-0.621381680800165
whi_kad,White River Badlands,2008-05-15,2008,143.219952413307,2.15600352509043,sci_1mo,0.514031991113327
whi_kad,White River Badlands,2008-06-15,2008,159.939882446485,2.20395677248116,sci_1mo,0.577606726586064
whi_kad,White River Badlands,2008-07-15,2008,72.3095639596434,1.85919574266385,sci_1mo,0.724115490329092
whi_kad,White River Badlands,2008-08-15,2008,17.3224011012029,1.23860809049473,sci_1mo,-0.315355497335791
whi_kad,White River Badlands,2008-09-15,2008,2.14402644174553,0.331230137099726,sci_1mo,-1.02761352782581
whi_kad,White River Badlands,2008-10-15,2009,22.6866314183822,1.35577001527607,sci_1mo,0.337397811388168
whi_kad,White River Badlands,2008-11-15,2009,78.2693129199732,1.89359152142211,sci_1mo,2.04489959184183
whi_kad,White River Badlands,2008-12-15,2009,3.94550111624038,0.596102170586436,sci_1mo,-0.619545816416407
whi_kad,White River Badlands,2009-01-15,2009,2.99823322709897,0.476865412802606,sci_1mo,-0.673596696668671
whi_kad,White River Badlands,2009-02-15,2009,107.85639673309,2.0328459072828,sci_1mo,1.27655149117493
whi_kad,White River Badlands,2009-03-15,2009,53.0947997129308,1.72505198687101,sci_1mo,0.0668380836413046
whi_kad,White River Badlands,2009-04-15,2009,236.188646887326,2.37325901811794,sci_1mo,1.78638350943031
whi_kad,White River Badlands,2009-05-15,2009,23.2732422671624,1.36685689040532,sci_1mo,-1.42106604586556
whi_kad,White River Badlands,2009-06-15,2009,45.0200651689247,1.65340611932918,sci_1mo,-0.492793790619545
whi_kad,White River Badlands,2009-07-15,2009,60.4991322042013,1.78174914520404,sci_1mo,0.525348947061227
whi_kad,White River Badlands,2009-08-15,2009,37.4844332370569,1.57385094871876,sci_1mo,0.302941134683628
whi_kad,White River Badlands,2009-09-15,2009,2.86468873263591,0.457077439901124,sci_1mo,-0.898870155598428
whi_kad,White River Badlands,2009-10-15,2010,76.4397388616108,1.88331919472056,sci_1mo,1.1459544073764
whi_kad,White River Badlands,2009-11-15,2010,22.098065200106,1.34435425062169,sci_1mo,0.662194608179561
whi_kad,White River Badlands,2009-12-15,2010,5.38161137936532,0.730912332987207,sci_1mo,-0.35087659698254
whi_kad,White River Badlands,2010-01-15,2010,4.87973320874223,0.688396078326809,sci_1mo,-0.432860250047026
whi_kad,White River Badlands,2010-02-15,2010,5.87883390833142,0.76929119046394,sci_1mo,-0.829029389372989
whi_kad,White River Badlands,2010-03-15,2010,266.106234701673,2.42505504991709,sci_1mo,1.6378312544417
whi_kad,White River Badlands,2010-04-15,2010,146.579566891692,2.16607343412044,sci_1mo,1.03545305659248
whi_kad,White River Badlands,2010-05-15,2010,133.921084143754,2.12684895644775,sci_1mo,0.437760659103192
whi_kad,White River Badlands,2010-06-15,2010,147.387786283345,2.16846149594148,sci_1mo,0.499042762984097
whi_kad,White River Badlands,2010-07-15,2010,30.0192670281351,1.47740008399244,sci_1mo,-0.117020381951797
whi_kad,White River Badlands,2010-08-15,2010,43.9371525736394,1.64283190825982,sci_1mo,0.450814439446896
whi_kad,White River Badlands,2010-09-15,2010,4.36887482265634,0.640369601448314,sci_1mo,-0.700272110080522
whi_kad,White River Badlands,2010-10-15,2011,39.3681058514734,1.59514451974216,sci_1mo,0.699885652764475
whi_kad,White River Badlands,2010-11-15,2011,8.33363994948629,0.920834733062805,sci_1mo,-0.30659794805773
whi_kad,White River Badlands,2010-12-15,2011,12.2666846378267,1.08872720021227,sci_1mo,0.432789939142012
whi_kad,White River Badlands,2011-01-15,2011,19.9686678190338,1.30034909250511,sci_1mo,0.588306627635737
whi_kad,White River Badlands,2011-02-15,2011,165.672948214536,2.21925160075326,sci_1mo,1.90461240428888
whi_kad,White River Badlands,2011-03-15,2011,216.581070635208,2.33562049625088,sci_1mo,1.46872166939955
whi_kad,White River Badlands,2011-04-15,2011,47.4604387209429,1.67633174848739,sci_1mo,-0.343829793884161
whi_kad,White River Badlands,2011-05-15,2011,283.937031871819,2.45322203813615,sci_1mo,1.31633494803915
whi_kad,White River Badlands,2011-06-15,2011,177.985625418999,2.25038492897578,sci_1mo,0.682965425175875
whi_kad,White River Badlands,2011-07-15,2011,78.2126072045911,1.89327676326549,sci_1mo,0.818219030690515
whi_kad,White River Badlands,2011-08-15,2011,47.7283967629783,1.67877684629405,sci_1mo,0.531607783666726
whi_kad,White River Badlands,2011-09-15,2011,17.538360798865,1.2439890001318,sci_1mo,0.0878738620171164
whi_kad,White River Badlands,2011-10-15,2012,11.4128399579354,1.05739372720448,sci_1mo,-0.104802694255786
whi_kad,White River Badlands,2011-11-15,2012,12.0110381815064,1.07958054753721,sci_1mo,0.0478917304316693
whi_kad,White River Badlands,2011-12-15,2012,10.5025068259394,1.021292972473,sci_1mo,0.27604759349317
whi_kad,White River Badlands,2012-01-15,2012,13.781009680789,1.13928103779883,sci_1mo,0.23980685179475
whi_kad,White River Badlands,2012-02-15,2012,19.0303152160999,1.27944598195381,sci_1mo,-0.179559142741753
whi_kad,White River Badlands,2012-03-15,2012,34.4775094788649,1.53753588654214,sci_1mo,-0.50898963396956
whi_kad,White River Badlands,2012-04-15,2012,49.615690432017,1.69561903920109,sci_1mo,-0.296531752368956
whi_kad,White River Badlands,2012-05-15,2012,71.4578919125254,1.85405019988402,sci_1mo,-0.256839678554897
whi_kad,White River Badlands,2012-06-15,2012,32.8451380552221,1.51647109164129,sci_1mo,-0.721241150386747
whi_kad,White River Badlands,2012-07-15,2012,1.15366800260112,0.062080847482839,sci_1mo,-1.97724872286571
whi_kad,White River Badlands,2012-08-15,2012,0.649617199204776,-0.187342485274201,sci_1mo,-2.08733180348376
whi_kad,White River Badlands,2012-09-15,2012,0.069596669836766,-1.15741154064975,sci_1mo,-2.25307092133656
whi_kad,White River Badlands,2012-10-15,2013,1.05372689503116,0.0227280650036336,sci_1mo,-1.56361276463977
whi_kad,White River Badlands,2012-11-15,2013,4.0164013657411,0.603837106083353,sci_1mo,-0.986781637057337
whi_kad,White River Badlands,2012-12-15,2013,2.16394224216708,0.335245664825069,sci_1mo,-1.10685003736966
whi_kad,White River Badlands,2013-01-15,2013,1.40352077152604,0.147218844396454,sci_1mo,-0.997277050973621
whi_kad,White River Badlands,2013-02-15,2013,11.1611249323477,1.0477079694483,sci_1mo,-0.49322411491064
whi_kad,White River Badlands,2013-03-15,2013,17.4223422087729,1.24110653987757,sci_1mo,-1.75875428991758
whi_kad,White River Badlands,2013-04-15,2013,128.524843703715,2.10898708440326,sci_1mo,0.85089740157436
whi_kad,White River Badlands,2013-05-15,2013,82.7664454973443,1.9178543043104,sci_1mo,-0.0973556708907622
whi_kad,White River Badlands,2013-06-15,2013,131.753231162595,2.11976127480586,sci_1mo,0.393868238884132
whi_kad,White River Badlands,2013-07-15,2013,8.44502358966209,0.926600867032637,sci_1mo,-0.978664940013131
whi_kad,White River Badlands,2013-08-15,2013,87.7330840170169,1.94316339606358,sci_1mo,1.23672890743303
whi_kad,White River Badlands,2013-09-15,2013,28.6760730266133,1.45751967769164,sci_1mo,0.446591927693319
whi_kad,White River Badlands,2013-10-15,2014,458.531974163775,2.66136962510686,sci_1mo,2.40864828316269
whi_kad,White River Badlands,2013-11-15,2014,30.7437676369249,1.48775708904728,sci_1mo,1.00808971826281
whi_kad,White River Badlands,2013-12-15,2014,6.74167949542616,0.828768101985536,sci_1mo,-0.147536688723842
whi_kad,White River Badlands,2014-01-15,2014,10.58289423855,1.02460445597314,sci_1mo,0.0382158353197775
whi_kad,White River Badlands,2014-02-15,2014,11.8827493891805,1.07491693781707,sci_1mo,-0.458204039421585
whi_kad,White River Badlands,2014-03-15,2014,58.4612026628833,1.76686774541213,sci_1mo,0.182251145747562
whi_kad,White River Badlands,2014-04-15,2014,69.8773015699787,1.84433612561977,sci_1mo,0.0844084875798446
whi_kad,White River Badlands,2014-05-15,2014,208.872569555682,2.31988140947381,sci_1mo,0.950642207856113
whi_kad,White River Badlands,2014-06-15,2014,158.442431518062,2.19987149863237,sci_1mo,0.568479251820446
whi_kad,White River Badlands,2014-07-15,2014,55.0784134349173,1.74098142166505,sci_1mo,0.427871236961867
whi_kad,White River Badlands,2014-08-15,2014,62.8955461531073,1.79861989266922,sci_1mo,0.823320325393378
whi_kad,White River Badlands,2014-09-15,2014,52.2558737780827,1.71813511403735,sci_1mo,0.996316925271142
whi_kad,White River Badlands,2014-10-15,2015,52.269199259092,1.71824584695022,sci_1mo,0.889107030063883
whi_kad,White River Badlands,2014-11-15,2015,16.5819678520759,1.21963606883094,sci_1mo,0.369073057365461
whi_kad,White River Badlands,2014-12-15,2015,19.1908652862067,1.28309455683828,sci_1mo,0.913610842743503
whi_kad,White River Badlands,2015-01-15,2015,20.7986135384191,1.31803438531454,sci_1mo,0.633501027902905
whi_kad,White River Badlands,2015-02-15,2015,23.5105248036135,1.37126232358558,sci_1mo,-0.0442323689523801
whi_kad,White River Badlands,2015-03-15,2015,30.3516798424439,1.48218273251555,sci_1mo,-0.702287518381268
whi_kad,White River Badlands,2015-04-15,2015,35.1350929982383,1.54574110739845,sci_1mo,-0.652908365252894
whi_kad,White River Badlands,2015-05-15,2015,715.908570382489,2.85485756153439,sci_1mo,2.48200101823707
whi_kad,White River Badlands,2015-06-15,2015,728.306699303098,2.86231430481489,sci_1mo,2.52296363940761
whi_kad,White River Badlands,2015-07-15,2015,102.374456276017,2.01019160818042,sci_1mo,1.18197394205919
whi_kad,White River Badlands,2015-08-15,2015,58.4025415780053,1.76643174727139,sci_1mo,0.741208952328883
whi_kad,White River Badlands,2015-09-15,2015,17.5675464991191,1.24471111173447,sci_1mo,0.0889915343404023
whi_kad,White River Badlands,2015-10-15,2016,47.4285734402685,1.67604006211051,sci_1mo,0.824011895465156
whi_kad,White River Badlands,2015-11-15,2016,26.9204409036342,1.43008216849575,sci_1mo,0.867794463155412
whi_kad,White River Badlands,2015-12-15,2016,35.689838566344,1.55254458354253,sci_1mo,1.67115883823276
whi_kad,White River Badlands,2016-01-15,2016,33.3064604140777,1.52252848125575,sci_1mo,1.38682523085131
whi_kad,White River Badlands,2016-02-15,2016,88.3885448491981,1.94639598411779,sci_1mo,1.04796788475648
whi_kad,White River Badlands,2016-03-15,2016,90.7921509617672,1.95804830511432,sci_1mo,0.665615611416123
whi_kad,White River Badlands,2016-04-15,2016,235.723920737126,2.37240365599488,sci_1mo,1.78296367913711
whi_kad,White River Badlands,2016-05-15,2016,84.0309177713817,1.92443910685955,sci_1mo,-0.0807961956237227
whi_kad,White River Badlands,2016-06-15,2016,57.702374456276,1.76119368476822,sci_1mo,-0.304152208663382
whi_kad,White River Badlands,2016-07-15,2016,87.7808819380287,1.94339993990489,sci_1mo,0.965516040940385
whi_kad,White River Badlands,2016-08-15,2016,36.9869003319803,1.56804793701632,sci_1mo,0.290896525137366
whi_kad,White River Badlands,2016-09-15,2016,24.2982179884941,1.38557442396283,sci_1mo,0.31878610393426
whi_kad,White River Badlands,2016-10-15,2017,7.00891332653715,0.845650689454313,sci_1mo,-0.412452166971007
whi_kad,White River Badlands,2016-11-15,2017,9.92089303253769,0.996550767078274,sci_1mo,-0.13874191368678
whi_kad,White River Badlands,2016-12-15,2017,9.68559690319362,0.986126390545589,sci_1mo,0.19613201704642
whi_kad,White River Badlands,2017-01-15,2017,17.3767169205345,1.23996772619887,sci_1mo,0.445942301853067
whi_kad,White River Badlands,2017-02-15,2017,63.4548439041665,1.80246478010377,sci_1mo,0.718847440495462
whi_kad,White River Badlands,2017-03-15,2017,42.4988696777412,1.62837737947978,sci_1mo,-0.216751648537354
whi_kad,White River Badlands,2017-04-15,2017,108.575295053086,2.03573101823001,sci_1mo,0.625194671375449
whi_kad,White River Badlands,2017-05-15,2017,83.8440713528813,1.9234723588949,sci_1mo,-0.0832285616871986
whi_kad,White River Badlands,2017-06-15,2017,47.6131023838107,1.67772648024102,sci_1mo,-0.450947277373061
whi_kad,White River Badlands,2017-07-15,2017,15.5364969615831,1.19135310444224,sci_1mo,-0.597701435869554
whi_kad,White River Badlands,2017-08-15,2017,40.6043338994584,1.60857239042864,sci_1mo,0.376256715621396
whi_kad,White River Badlands,2017-09-15,2017,5.82366972763131,0.765196737264041,sci_1mo,-0.556269693457279
whi_kad,White River Badlands,2017-10-15,2018,8.06481285434157,0.906594293948194,sci_1mo,-0.324413125467563
whi_kad,White River Badlands,2017-11-15,2018,10.2307104660046,1.00990579409843,sci_1mo,-0.108906045353444
whi_kad,White River Badlands,2017-12-15,2018,10.5676858091372,1.02397989266605,sci_1mo,0.282203750413816
whi_kad,White River Badlands,2018-01-15,2018,16.9791251230279,1.22991530875658,sci_1mo,0.423789268853723
whi_kad,White River Badlands,2018-02-15,2018,16.200469055897,1.20952758895243,sci_1mo,-0.278092792127941
whi_kad,White River Badlands,2018-03-15,2018,186.05992543645,2.26965284257741,sci_1mo,1.3395083665968
whi_kad,White River Badlands,2018-04-15,2018,89.3890647167958,1.95128439325195,sci_1mo,0.378630810752697
whi_kad,White River Badlands,2018-05-15,2018,131.744106104947,2.11973119509252,sci_1mo,0.419202168187936
whi_kad,White River Badlands,2018-06-15,2018,245.950141095399,2.39084707603922,sci_1mo,1.02199926532808
whi_kad,White River Badlands,2018-07-15,2018,40.2110873674983,1.60434581722923,sci_1mo,0.129529210121106
whi_kad,White River Badlands,2018-08-15,2018,36.7392201958287,1.56512993399911,sci_1mo,0.284861854702227
whi_kad,White River Badlands,2018-09-15,2018,9.27207246534978,0.967176817172381,sci_1mo,-0.30496331154329
whi_ogl,White River Badlands,1988-10-15,1989,4.27248359367779,0.630680403706669,sci_1mo,-0.00464018994109852
whi_ogl,White River Badlands,1988-11-15,1989,3.32664756446991,0.522006792779394,sci_1mo,-0.575728089678178
whi_ogl,White River Badlands,1988-12-15,1989,2.83501247804788,0.452554974740535,sci_1mo,-0.66752336124455
whi_ogl,White River Badlands,1989-01-15,1989,3.67353729549866,0.565084453367015,sci_1mo,-0.565052611232784
whi_ogl,White River Badlands,1989-02-15,1989,4.2715923045436,0.630589795439894,sci_1mo,-0.95150397622712
whi_ogl,White River Badlands,1989-03-15,1989,31.7790923375543,1.50214148889336,sci_1mo,0.0270803917138445
whi_ogl,White River Badlands,1989-04-15,1989,16.6899713467049,1.22245559108436,sci_1mo,-0.906330365110268
whi_ogl,White River Badlands,1989-05-15,1989,15.0734818375081,1.17821358198667,sci_1mo,-0.912123587430769
whi_ogl,White River Badlands,1989-06-15,1989,5.35873925501433,0.729062625701304,sci_1mo,-1.72904177444013
whi_ogl,White River Badlands,1989-07-15,1989,0.529069230058231,-0.276487495705714,sci_1mo,-1.75095348350005
whi_ogl,White River Badlands,1989-08-15,1989,3.36408170810611,0.526866535564836,sci_1mo,-0.33037355050788
whi_ogl,White River Badlands,1989-09-15,1989,13.8223495702006,1.14058187217292,sci_1mo,0.966053968697633
whi_ogl,White River Badlands,1989-10-15,1990,8.53498474905259,0.93120274942167,sci_1mo,0.446013878113776
whi_ogl,White River Badlands,1989-11-15,1990,20.6097421203439,1.31407255769807,sci_1mo,1.44471498779408
whi_ogl,White River Badlands,1989-12-15,1990,4.41223772991959,0.644658904042589,sci_1mo,-0.316408422470431
whi_ogl,White River Badlands,1990-01-15,1990,7.55171457620853,0.878045567052703,sci_1mo,-0.0314563458530359
whi_ogl,White River Badlands,1990-02-15,1990,6.83012689316414,0.834428772274366,sci_1mo,-0.633870382581658
whi_ogl,White River Badlands,1990-03-15,1990,17.1947499768925,1.23539586527316,sci_1mo,-0.581954605012004
whi_ogl,White River Badlands,1990-04-15,1990,13.2859598853868,1.1233929368319,sci_1mo,-1.26314996688551
whi_ogl,White River Badlands,1990-05-15,1990,16.5508827063499,1.21882116090775,sci_1mo,-0.780156202892355
whi_ogl,White River Badlands,1990-06-15,1990,9.32492836676218,0.969645504283471,sci_1mo,-0.993039958102652
whi_ogl,White River Badlands,1990-07-15,1990,8.56992328311304,0.932976934190432,sci_1mo,-0.173690746561711
whi_ogl,White River Badlands,1990-08-15,1990,3.28921342083372,0.517092053623526,sci_1mo,-0.344579821278534
whi_ogl,White River Badlands,1990-09-15,1990,0.330085959885387,-0.481372947871986,sci_1mo,-1.11527927022362
whi_ogl,White River Badlands,1990-10-15,1991,0.294481929938072,-0.53094134932834,sci_1mo,-1.49116335031654
whi_ogl,White River Badlands,1990-11-15,1991,1.36676217765043,0.135692952080935,sci_1mo,-1.05878115627847
whi_ogl,White River Badlands,1990-12-15,1991,1.29272576023662,0.111506403110768,sci_1mo,-1.19807285906263
whi_ogl,White River Badlands,1991-01-15,1991,0.314446806544043,-0.502452811516903,sci_1mo,-1.89393731382852
whi_ogl,White River Badlands,1991-02-15,1991,0.530495292672943,-0.275318465438862,sci_1mo,-2.1434630457001
whi_ogl,White River Badlands,1991-03-15,1991,5.94454200942786,0.774118400512293,sci_1mo,-1.56295463620778
whi_ogl,White River Badlands,1991-04-15,1991,10.6091690544413,1.02568136983885,sci_1mo,-1.63402999750185
whi_ogl,White River Badlands,1991-05-15,1991,170.245494038266,2.23107562607549,sci_1mo,1.20268051713416
whi_ogl,White River Badlands,1991-06-15,1991,181.320343839542,2.25844653394431,sci_1mo,1.28364861958061
whi_ogl,White River Badlands,1991-07-15,1991,23.8031241334689,1.37663396146338,sci_1mo,0.582363933723528
whi_ogl,White River Badlands,1991-08-15,1991,13.785747296423,1.13943031327213,sci_1mo,0.797970484998599
whi_ogl,White River Badlands,1991-09-15,1991,9.3971346704871,0.972995450781105,sci_1mo,0.427171209731631
whi_ogl,White River Badlands,1991-10-15,1992,4.50707089379795,0.653894389343022,sci_1mo,0.0289654013182773
whi_ogl,White River Badlands,1991-11-15,1992,10.0263610315186,1.00114333873438,sci_1mo,0.281507720092305
whi_ogl,White River Badlands,1991-12-15,1992,8.23551159996303,0.915690583243422,sci_1mo,0.285332028603041
whi_ogl,White River Badlands,1992-01-15,1992,11.9290137720677,1.07660453997765,sci_1mo,0.376435771970573
whi_ogl,White River Badlands,1992-02-15,1992,20.6268155320621,1.31443218465737,sci_1mo,0.231548286846935
whi_ogl,White River Badlands,1992-03-15,1992,22.8597837138368,1.35907211703339,sci_1mo,-0.303777796101563
whi_ogl,White River Badlands,1992-04-15,1992,9.9593123209169,0.998229351923521,sci_1mo,-1.74198481445155
whi_ogl,White River Badlands,1992-05-15,1992,14.100194102967,1.14922509118497,sci_1mo,-1.01255344766837
whi_ogl,White River Badlands,1992-06-15,1992,26.8143266475645,1.42836689557771,sci_1mo,0.0113760534096462
whi_ogl,White River Badlands,1992-07-15,1992,12.0288381550975,1.08022368160438,sci_1mo,0.0619276572572503
whi_ogl,White River Badlands,1992-08-15,1992,4.12274701913301,0.615186686349898,sci_1mo,-0.19823961212619
whi_ogl,White River Badlands,1992-09-15,1992,4.05902578796561,0.608421810503191,sci_1mo,-0.173138235596323
whi_ogl,White River Badlands,1992-10-15,1993,2.39578519271652,0.379447876405103,sci_1mo,-0.356859074271274
whi_ogl,White River Badlands,1992-11-15,1993,4.54899713467049,0.657915663275946,sci_1mo,-0.373289690444335
whi_ogl,White River Badlands,1992-12-15,1993,4.51705333210093,0.654855218234719,sci_1mo,-0.296350520409484
whi_ogl,White River Badlands,1993-01-15,1993,5.13097328773454,0.710199753688773,sci_1mo,-0.330737614819892
whi_ogl,White River Badlands,1993-02-15,1993,8.91895210806386,0.950313831907621,sci_1mo,-0.441839969973555
whi_ogl,White River Badlands,1993-03-15,1993,132.466956280617,2.12210755755793,sci_1mo,1.59494626636947
whi_ogl,White River Badlands,1993-04-15,1993,66.4813753581662,1.82269999549753,sci_1mo,0.952811381352789
