sta,date,prcp,location,key,value
RAP,2000-12-15,28,NW,sci_2mo,-0.579
RAP,2000-12-15,28,NW,sci_3mo,0.352
RAP,2000-12-15,28,NW,sci_4mo,-0.286
RAP,2000-12-15,28,NW,sci_6mo,-0.684
RAP,2000-12-15,28,NW,sci_9mo,-0.023
RAP,2000-12-15,28,NW,sci_12mo,-0.034
RAP,2000-12-15,28,NW,sci_18mo,0.089
RAP,2000-12-15,28,NW,sci_24mo,0.248
RAP,2001-01-15,61,NW,sci_1mo,-0.096
RAP,2001-01-15,61,NW,sci_2mo,-0.737
RAP,2001-01-15,61,NW,sci_3mo,-0.598
RAP,2001-01-15,61,NW,sci_4mo,0.369
RAP,2001-01-15,61,NW,sci_6mo,-0.869
RAP,2001-01-15,61,NW,sci_9mo,-0.803
RAP,2001-01-15,61,NW,sci_12mo,-0.073
RAP,2001-01-15,61,NW,sci_18mo,-0.639
RAP,2001-01-15,61,NW,sci_24mo,0.243
RAP,2001-02-15,44,NW,sci_1mo,-0.891
RAP,2001-02-15,44,NW,sci_2mo,-0.921
RAP,2001-02-15,44,NW,sci_3mo,-1.216
RAP,2001-02-15,44,NW,sci_4mo,-1.019
RAP,2001-02-15,44,NW,sci_6mo,-0.581
RAP,2001-02-15,44,NW,sci_9mo,-0.514
RAP,2001-02-15,44,NW,sci_12mo,-0.12
RAP,2001-02-15,44,NW,sci_18mo,-0.564
RAP,2001-02-15,44,NW,sci_24mo,0.302
RAP,2001-03-15,107,NW,sci_1mo,-0.974
RAP,2001-03-15,107,NW,sci_2mo,-1.338
RAP,2001-03-15,107,NW,sci_3mo,-1.407
RAP,2001-03-15,107,NW,sci_4mo,-1.787
RAP,2001-03-15,107,NW,sci_6mo,-0.396
RAP,2001-03-15,107,NW,sci_9mo,-1.177
RAP,2001-03-15,107,NW,sci_12mo,-0.29
RAP,2001-03-15,107,NW,sci_18mo,-0.526
RAP,2001-03-15,107,NW,sci_24mo,0.204
RAP,2001-04-15,548,NW,sci_1mo,0.221
RAP,2001-04-15,548,NW,sci_2mo,-0.26
RAP,2001-04-15,548,NW,sci_3mo,-0.575
RAP,2001-04-15,548,NW,sci_4mo,-0.597
RAP,2001-04-15,548,NW,sci_6mo,-0.702
RAP,2001-04-15,548,NW,sci_9mo,-1.354
RAP,2001-04-15,548,NW,sci_12mo,-0.878
RAP,2001-04-15,548,NW,sci_18mo,-0.347
RAP,2001-04-15,548,NW,sci_24mo,0.046
RAP,2001-05-15,440,NW,sci_1mo,-0.688
RAP,2001-05-15,440,NW,sci_2mo,-0.212
RAP,2001-05-15,440,NW,sci_3mo,-0.864
RAP,2001-05-15,440,NW,sci_4mo,-1.11
RAP,2001-05-15,440,NW,sci_6mo,-1.2
RAP,2001-05-15,440,NW,sci_9mo,-0.871
RAP,2001-05-15,440,NW,sci_12mo,-1.426
RAP,2001-05-15,440,NW,sci_18mo,-0.763
RAP,2001-05-15,440,NW,sci_24mo,-0.342
RAP,2001-06-15,906,NW,sci_1mo,0.616
RAP,2001-06-15,906,NW,sci_2mo,-0.142
RAP,2001-06-15,906,NW,sci_3mo,0.038
RAP,2001-06-15,906,NW,sci_4mo,-0.307
RAP,2001-06-15,906,NW,sci_6mo,-0.275
RAP,2001-06-15,906,NW,sci_9mo,-0.114
RAP,2001-06-15,906,NW,sci_12mo,-0.706
RAP,2001-06-15,906,NW,sci_18mo,-0.445
RAP,2001-06-15,906,NW,sci_24mo,-0.578
RAP,2001-07-15,625,NW,sci_1mo,0.566
RAP,2001-07-15,625,NW,sci_2mo,0.614
RAP,2001-07-15,625,NW,sci_3mo,0.15
RAP,2001-07-15,625,NW,sci_4mo,0.095
RAP,2001-07-15,625,NW,sci_6mo,-0.154
RAP,2001-07-15,625,NW,sci_9mo,-0.156
RAP,2001-07-15,625,NW,sci_12mo,-0.387
RAP,2001-07-15,625,NW,sci_18mo,-0.384
RAP,2001-07-15,625,NW,sci_24mo,-0.695
RAP,2001-08-15,405,NW,sci_1mo,0.571
RAP,2001-08-15,405,NW,sci_2mo,0.389
RAP,2001-08-15,405,NW,sci_3mo,0.558
RAP,2001-08-15,405,NW,sci_4mo,0.098
RAP,2001-08-15,405,NW,sci_6mo,-0.079
RAP,2001-08-15,405,NW,sci_9mo,-0.184
RAP,2001-08-15,405,NW,sci_12mo,-0.256
RAP,2001-08-15,405,NW,sci_18mo,-0.258
RAP,2001-08-15,405,NW,sci_24mo,-0.572
RAP,2001-09-15,232,NW,sci_1mo,-0.227
RAP,2001-09-15,232,NW,sci_2mo,-0.11
RAP,2001-09-15,232,NW,sci_3mo,0.154
RAP,2001-09-15,232,NW,sci_4mo,0.401
RAP,2001-09-15,232,NW,sci_6mo,-0.057
RAP,2001-09-15,232,NW,sci_9mo,-0.279
RAP,2001-09-15,232,NW,sci_12mo,-0.145
RAP,2001-09-15,232,NW,sci_18mo,-0.366
RAP,2001-09-15,232,NW,sci_24mo,-0.538
RAP,2001-10-15,247,NW,sci_1mo,0.02
RAP,2001-10-15,247,NW,sci_2mo,-0.31
RAP,2001-10-15,247,NW,sci_3mo,-0.258
RAP,2001-10-15,247,NW,sci_4mo,0.017
RAP,2001-10-15,247,NW,sci_6mo,0.085
RAP,2001-10-15,247,NW,sci_9mo,-0.155
RAP,2001-10-15,247,NW,sci_12mo,-0.15
RAP,2001-10-15,247,NW,sci_18mo,-0.753
RAP,2001-10-15,247,NW,sci_24mo,-0.458
RAP,2001-11-15,18,NW,sci_1mo,-1.468
RAP,2001-11-15,18,NW,sci_2mo,-0.343
RAP,2001-11-15,18,NW,sci_3mo,-0.541
RAP,2001-11-15,18,NW,sci_4mo,-0.446
RAP,2001-11-15,18,NW,sci_6mo,0.387
RAP,2001-11-15,18,NW,sci_9mo,-0.137
RAP,2001-11-15,18,NW,sci_12mo,-0.189
RAP,2001-11-15,18,NW,sci_18mo,-0.711
RAP,2001-11-15,18,NW,sci_24mo,-0.479
RAP,2001-12-15,0,NW,sci_1mo,-1.849
RAP,2001-12-15,0,NW,sci_2mo,-1.828
RAP,2001-12-15,0,NW,sci_3mo,-0.684
RAP,2001-12-15,0,NW,sci_4mo,-0.87
RAP,2001-12-15,0,NW,sci_6mo,-0.31
RAP,2001-12-15,0,NW,sci_9mo,0.016
RAP,2001-12-15,0,NW,sci_12mo,-0.202
RAP,2001-12-15,0,NW,sci_18mo,-0.131
RAP,2001-12-15,0,NW,sci_24mo,-0.505
RAP,2002-01-15,14,NW,sci_1mo,-1.632
RAP,2002-01-15,14,NW,sci_2mo,-2.409
RAP,2002-01-15,14,NW,sci_3mo,-2.265
RAP,2002-01-15,14,NW,sci_4mo,-1.014
RAP,2002-01-15,14,NW,sci_6mo,-0.8
RAP,2002-01-15,14,NW,sci_9mo,-0.343
RAP,2002-01-15,14,NW,sci_12mo,-0.296
RAP,2002-01-15,14,NW,sci_18mo,-0.566
RAP,2002-01-15,14,NW,sci_24mo,-0.547
RAP,2002-02-15,51,NW,sci_1mo,-0.738
RAP,2002-02-15,51,NW,sci_2mo,-2.024
RAP,2002-02-15,51,NW,sci_3mo,-2.139
RAP,2002-02-15,51,NW,sci_4mo,-2.302
RAP,2002-02-15,51,NW,sci_6mo,-1.489
RAP,2002-02-15,51,NW,sci_9mo,0.292
RAP,2002-02-15,51,NW,sci_12mo,-0.351
RAP,2002-02-15,51,NW,sci_18mo,-0.544
RAP,2002-02-15,51,NW,sci_24mo,-0.495
RAP,2002-03-15,176,NW,sci_1mo,-0.355
RAP,2002-03-15,176,NW,sci_2mo,-0.72
RAP,2002-03-15,176,NW,sci_3mo,-1.179
RAP,2002-03-15,176,NW,sci_4mo,-1.78
RAP,2002-03-15,176,NW,sci_6mo,-2.548
RAP,2002-03-15,176,NW,sci_9mo,-0.684
RAP,2002-03-15,176,NW,sci_12mo,-0.214
RAP,2002-03-15,176,NW,sci_18mo,-0.344
RAP,2002-03-15,176,NW,sci_24mo,-0.589
RAP,2002-04-15,570,NW,sci_1mo,0.299
RAP,2002-04-15,570,NW,sci_2mo,0.077
RAP,2002-04-15,570,NW,sci_3mo,-0.185
RAP,2002-04-15,570,NW,sci_4mo,-0.401
RAP,2002-04-15,570,NW,sci_6mo,-1.064
RAP,2002-04-15,570,NW,sci_9mo,-0.927
RAP,2002-04-15,570,NW,sci_12mo,-0.246
RAP,2002-04-15,570,NW,sci_18mo,-0.488
RAP,2002-04-15,570,NW,sci_24mo,-0.937
RAP,2002-05-15,410,NW,sci_1mo,-0.777
RAP,2002-05-15,410,NW,sci_2mo,-0.23
RAP,2002-05-15,410,NW,sci_3mo,-0.696
RAP,2002-05-15,410,NW,sci_4mo,-0.873
RAP,2002-05-15,410,NW,sci_6mo,-1.219
RAP,2002-05-15,410,NW,sci_9mo,-1.593
RAP,2002-05-15,410,NW,sci_12mo,-0.466
RAP,2002-05-15,410,NW,sci_18mo,-0.938
RAP,2002-05-15,410,NW,sci_24mo,-1.159
RAP,2002-06-15,108,NW,sci_1mo,-2.505
RAP,2002-06-15,108,NW,sci_2mo,-1.419
RAP,2002-06-15,108,NW,sci_3mo,-1.303
RAP,2002-06-15,108,NW,sci_4mo,-1.37
RAP,2002-06-15,108,NW,sci_6mo,-1.711
RAP,2002-06-15,108,NW,sci_9mo,-2.425
RAP,2002-06-15,108,NW,sci_12mo,-1.474
RAP,2002-06-15,108,NW,sci_18mo,-1.259
RAP,2002-06-15,108,NW,sci_24mo,-1.338
RAP,2002-07-15,289,NW,sci_1mo,-0.384
RAP,2002-07-15,289,NW,sci_2mo,-1.68
RAP,2002-07-15,289,NW,sci_3mo,-1.775
RAP,2002-07-15,289,NW,sci_4mo,-1.37
RAP,2002-07-15,289,NW,sci_6mo,-1.513
RAP,2002-07-15,289,NW,sci_9mo,-2.026
RAP,2002-07-15,289,NW,sci_12mo,-2.297
RAP,2002-07-15,289,NW,sci_18mo,-1.343
RAP,2002-07-15,289,NW,sci_24mo,-1.472
RAP,2002-08-15,193,NW,sci_1mo,-0.418
RAP,2002-08-15,193,NW,sci_2mo,-1.208
RAP,2002-08-15,193,NW,sci_3mo,-2.103
RAP,2002-08-15,193,NW,sci_4mo,-1.962
RAP,2002-08-15,193,NW,sci_6mo,-1.588
RAP,2002-08-15,193,NW,sci_9mo,-1.931
RAP,2002-08-15,193,NW,sci_12mo,-2.253
RAP,2002-08-15,193,NW,sci_18mo,-1.43
RAP,2002-08-15,193,NW,sci_24mo,-1.422
RAP,2002-09-15,623,NW,sci_1mo,1.304
RAP,2002-09-15,623,NW,sci_2mo,0.397
RAP,2002-09-15,623,NW,sci_3mo,-0.192
RAP,2002-09-15,623,NW,sci_4mo,-1.016
RAP,2002-09-15,623,NW,sci_6mo,-1.12
RAP,2002-09-15,623,NW,sci_9mo,-1.322
RAP,2002-09-15,623,NW,sci_12mo,-1.474
RAP,2002-09-15,623,NW,sci_18mo,-1.058
RAP,2002-09-15,623,NW,sci_24mo,-1.075
RAP,2002-10-15,166,NW,sci_1mo,-0.356
RAP,2002-10-15,166,NW,sci_2mo,0.534
RAP,2002-10-15,166,NW,sci_3mo,-0.037
RAP,2002-10-15,166,NW,sci_4mo,-0.487
RAP,2002-10-15,166,NW,sci_6mo,-1.424
RAP,2002-10-15,166,NW,sci_9mo,-1.469
RAP,2002-10-15,166,NW,sci_12mo,-2.107
RAP,2002-10-15,166,NW,sci_18mo,-1.145
RAP,2002-10-15,166,NW,sci_24mo,-1.252
RAP,2002-11-15,10,NW,sci_1mo,-1.734
RAP,2002-11-15,10,NW,sci_2mo,-1.036
RAP,2002-11-15,10,NW,sci_3mo,0.332
RAP,2002-11-15,10,NW,sci_4mo,-0.231
RAP,2002-11-15,10,NW,sci_6mo,-1.686
RAP,2002-11-15,10,NW,sci_9mo,-1.519
RAP,2002-11-15,10,NW,sci_12mo,-2.425
RAP,2002-11-15,10,NW,sci_18mo,-1.028
RAP,2002-11-15,10,NW,sci_24mo,-1.33
RAP,2002-12-15,9,NW,sci_1mo,-1.096
RAP,2002-12-15,9,NW,sci_2mo,-1.819
RAP,2002-12-15,9,NW,sci_3mo,-3
RAP,2002-12-15,9,NW,sci_4mo,0.13
RAP,2002-12-15,9,NW,sci_6mo,-0.843
RAP,2002-12-15,9,NW,sci_9mo,-1.731
RAP,2002-12-15,9,NW,sci_12mo,-2.416
RAP,2002-12-15,9,NW,sci_18mo,-1.634
RAP,2002-12-15,9,NW,sci_24mo,-1.353
RAP,2003-01-15,86,NW,sci_1mo,0.394
RAP,2003-01-15,86,NW,sci_2mo,-0.655
RAP,2003-01-15,86,NW,sci_3mo,-1.546
RAP,2003-01-15,86,NW,sci_4mo,-1.106
RAP,2003-01-15,86,NW,sci_6mo,-0.362
RAP,2003-01-15,86,NW,sci_9mo,-1.418
RAP,2003-01-15,86,NW,sci_12mo,-1.792
RAP,2003-01-15,86,NW,sci_18mo,-2.474
RAP,2003-01-15,86,NW,sci_24mo,-1.339
RAP,2003-02-15,58,NW,sci_1mo,-0.6
RAP,2003-02-15,58,NW,sci_2mo,-0.315
RAP,2003-02-15,58,NW,sci_3mo,-1
RAP,2003-02-15,58,NW,sci_4mo,-1.687
RAP,2003-02-15,58,NW,sci_6mo,-0.019
RAP,2003-02-15,58,NW,sci_9mo,-3
RAP,2003-02-15,58,NW,sci_12mo,-1.771
RAP,2003-02-15,58,NW,sci_18mo,-2.352
RAP,2003-02-15,58,NW,sci_24mo,-1.373
RAP,2003-03-15,266,NW,sci_1mo,0.382
RAP,2003-03-15,266,NW,sci_2mo,-0.028
RAP,2003-03-15,266,NW,sci_3mo,0.014
RAP,2003-03-15,266,NW,sci_4mo,-0.545
RAP,2003-03-15,266,NW,sci_6mo,-1.209
RAP,2003-03-15,266,NW,sci_9mo,-0.842
RAP,2003-03-15,266,NW,sci_12mo,-1.702
RAP,2003-03-15,266,NW,sci_18mo,-2.399
RAP,2003-03-15,266,NW,sci_24mo,-1.231
RAP,2003-04-15,520,NW,sci_1mo,0.12
RAP,2003-04-15,520,NW,sci_2mo,0.219
RAP,2003-04-15,520,NW,sci_3mo,-0.006
RAP,2003-04-15,520,NW,sci_4mo,0.035
RAP,2003-04-15,520,NW,sci_6mo,-0.534
RAP,2003-04-15,520,NW,sci_9mo,-0.359
RAP,2003-04-15,520,NW,sci_12mo,-1.568
RAP,2003-04-15,520,NW,sci_18mo,-1.85
RAP,2003-04-15,520,NW,sci_24mo,-1.186
RAP,2003-05-15,335,NW,sci_1mo,-1.024
RAP,2003-05-15,335,NW,sci_2mo,-0.572
RAP,2003-05-15,335,NW,sci_3mo,-0.79
RAP,2003-05-15,335,NW,sci_4mo,-0.965
RAP,2003-05-15,335,NW,sci_6mo,-1.077
RAP,2003-05-15,335,NW,sci_9mo,-0.349
RAP,2003-05-15,335,NW,sci_12mo,-2.018
RAP,2003-05-15,335,NW,sci_18mo,-1.994
RAP,2003-05-15,335,NW,sci_24mo,-1.39
RAP,2003-06-15,623,NW,sci_1mo,0.087
RAP,2003-06-15,623,NW,sci_2mo,-0.684
RAP,2003-06-15,623,NW,sci_3mo,-0.514
RAP,2003-06-15,623,NW,sci_4mo,-0.655
RAP,2003-06-15,623,NW,sci_6mo,-0.583
RAP,2003-06-15,623,NW,sci_9mo,-0.857
RAP,2003-06-15,623,NW,sci_12mo,-1.042
RAP,2003-06-15,623,NW,sci_18mo,-1.739
RAP,2003-06-15,623,NW,sci_24mo,-1.573
RAP,2003-07-15,123,NW,sci_1mo,-3
RAP,2003-07-15,123,NW,sci_2mo,-0.456
RAP,2003-07-15,123,NW,sci_3mo,-1.014
RAP,2003-07-15,123,NW,sci_4mo,-0.995
RAP,2003-07-15,123,NW,sci_6mo,-1.04
RAP,2003-07-15,123,NW,sci_9mo,-1.225
RAP,2003-07-15,123,NW,sci_12mo,-1.045
RAP,2003-07-15,123,NW,sci_18mo,-1.838
RAP,2003-07-15,123,NW,sci_24mo,-2.076
RAP,2003-08-15,120,NW,sci_1mo,-1.854
RAP,2003-08-15,120,NW,sci_2mo,-2.486
RAP,2003-08-15,120,NW,sci_3mo,-1.109
RAP,2003-08-15,120,NW,sci_4mo,-1.463
RAP,2003-08-15,120,NW,sci_6mo,-1.253
RAP,2003-08-15,120,NW,sci_9mo,-1.386
RAP,2003-08-15,120,NW,sci_12mo,-1.144
RAP,2003-08-15,120,NW,sci_18mo,-2.15
RAP,2003-08-15,120,NW,sci_24mo,-2.15
RAP,2003-09-15,349,NW,sci_1mo,0.348
RAP,2003-09-15,349,NW,sci_2mo,-0.672
RAP,2003-09-15,349,NW,sci_3mo,-1.695
RAP,2003-09-15,349,NW,sci_4mo,-1.012
RAP,2003-09-15,349,NW,sci_6mo,-1.28
RAP,2003-09-15,349,NW,sci_9mo,-1.264
RAP,2003-09-15,349,NW,sci_12mo,-1.526
RAP,2003-09-15,349,NW,sci_18mo,-2.243
RAP,2003-09-15,349,NW,sci_24mo,-2.269
RAP,2003-10-15,126,NW,sci_1mo,-0.604
RAP,2003-10-15,126,NW,sci_2mo,-0.323
RAP,2003-10-15,126,NW,sci_3mo,-1.023
RAP,2003-10-15,126,NW,sci_4mo,-2.071
RAP,2003-10-15,126,NW,sci_6mo,-3
RAP,2003-10-15,126,NW,sci_9mo,-1.61
RAP,2003-10-15,126,NW,sci_12mo,-2.075
RAP,2003-10-15,126,NW,sci_18mo,-2.178
RAP,2003-10-15,126,NW,sci_24mo,-2.137
RAP,2003-11-15,128,NW,sci_1mo,0.409
RAP,2003-11-15,128,NW,sci_2mo,-0.403
RAP,2003-11-15,128,NW,sci_3mo,-0.178
RAP,2003-11-15,128,NW,sci_4mo,-0.937
RAP,2003-11-15,128,NW,sci_6mo,-1.248
RAP,2003-11-15,128,NW,sci_9mo,-1.418
RAP,2003-11-15,128,NW,sci_12mo,-1.669
RAP,2003-11-15,128,NW,sci_18mo,-2.172
RAP,2003-11-15,128,NW,sci_24mo,-2.133
RAP,2003-12-15,64,NW,sci_1mo,0.097
RAP,2003-12-15,64,NW,sci_2mo,-0.157
RAP,2003-12-15,64,NW,sci_3mo,-0.376
RAP,2003-12-15,64,NW,sci_4mo,-0.244
RAP,2003-12-15,64,NW,sci_6mo,-2.024
RAP,2003-12-15,64,NW,sci_9mo,-1.676
RAP,2003-12-15,64,NW,sci_12mo,-1.481
RAP,2003-12-15,64,NW,sci_18mo,-3
RAP,2003-12-15,64,NW,sci_24mo,-2.109
RAP,2004-01-15,8,NW,sci_1mo,-2.026
RAP,2004-01-15,8,NW,sci_2mo,-0.992
RAP,2004-01-15,8,NW,sci_3mo,-0.677
RAP,2004-01-15,8,NW,sci_4mo,-0.632
RAP,2004-01-15,8,NW,sci_6mo,-1.176
RAP,2004-01-15,8,NW,sci_9mo,-1.44
RAP,2004-01-15,8,NW,sci_12mo,-1.696
RAP,2004-01-15,8,NW,sci_18mo,-1.584
RAP,2004-01-15,8,NW,sci_24mo,-2.094
RAP,2004-02-15,238,NW,sci_1mo,1.358
RAP,2004-02-15,238,NW,sci_2mo,0.712
RAP,2004-02-15,238,NW,sci_3mo,0.293
RAP,2004-02-15,238,NW,sci_4mo,0.284
RAP,2004-02-15,238,NW,sci_6mo,-0.119
RAP,2004-02-15,238,NW,sci_9mo,-0.711
RAP,2004-02-15,238,NW,sci_12mo,-1.307
RAP,2004-02-15,238,NW,sci_18mo,-1.108
RAP,2004-02-15,238,NW,sci_24mo,-2.154
RAP,2004-03-15,250,NW,sci_1mo,0.256
RAP,2004-03-15,250,NW,sci_2mo,0.973
RAP,2004-03-15,250,NW,sci_3mo,0.553
RAP,2004-03-15,250,NW,sci_4mo,0.319
RAP,2004-03-15,250,NW,sci_6mo,-0.167
RAP,2004-03-15,250,NW,sci_9mo,-1.657
RAP,2004-03-15,250,NW,sci_12mo,-1.394
RAP,2004-03-15,250,NW,sci_18mo,-1.668
RAP,2004-03-15,250,NW,sci_24mo,-2.17
RAP,2004-04-15,128,NW,sci_1mo,-1.737
RAP,2004-04-15,128,NW,sci_2mo,-1.44
RAP,2004-04-15,128,NW,sci_3mo,-0.925
RAP,2004-04-15,128,NW,sci_4mo,-1.151
RAP,2004-04-15,128,NW,sci_6mo,-1.129
RAP,2004-04-15,128,NW,sci_9mo,-2.401
RAP,2004-04-15,128,NW,sci_12mo,-2.353
RAP,2004-04-15,128,NW,sci_18mo,-2.121
RAP,2004-04-15,128,NW,sci_24mo,-2.004
RAP,2004-05-15,648,NW,sci_1mo,-0.169
RAP,2004-05-15,648,NW,sci_2mo,-0.892
RAP,2004-05-15,648,NW,sci_3mo,-1.076
RAP,2004-05-15,648,NW,sci_4mo,-0.701
RAP,2004-05-15,648,NW,sci_6mo,-0.921
RAP,2004-05-15,648,NW,sci_9mo,-0.628
RAP,2004-05-15,648,NW,sci_12mo,-1.716
RAP,2004-05-15,648,NW,sci_18mo,-1.764
RAP,2004-05-15,648,NW,sci_24mo,-2.122
RAP,2004-06-15,258,NW,sci_1mo,-1.042
RAP,2004-06-15,258,NW,sci_2mo,-0.763
RAP,2004-06-15,258,NW,sci_3mo,-1.461
RAP,2004-06-15,258,NW,sci_4mo,-1.338
RAP,2004-06-15,258,NW,sci_6mo,-1.22
RAP,2004-06-15,258,NW,sci_9mo,-1.323
RAP,2004-06-15,258,NW,sci_12mo,-2.152
RAP,2004-06-15,258,NW,sci_18mo,-1.954
RAP,2004-06-15,258,NW,sci_24mo,-1.952
RAP,2004-07-15,753,NW,sci_1mo,0.807
RAP,2004-07-15,753,NW,sci_2mo,-0.003
RAP,2004-07-15,753,NW,sci_3mo,-0.169
RAP,2004-07-15,753,NW,sci_4mo,-0.729
RAP,2004-07-15,753,NW,sci_6mo,-0.595
RAP,2004-07-15,753,NW,sci_9mo,-0.602
RAP,2004-07-15,753,NW,sci_12mo,-0.959
RAP,2004-07-15,753,NW,sci_18mo,-1.505
RAP,2004-07-15,753,NW,sci_24mo,-1.472
RAP,2004-08-15,202,NW,sci_1mo,-0.349
RAP,2004-08-15,202,NW,sci_2mo,0.216
RAP,2004-08-15,202,NW,sci_3mo,-0.4
RAP,2004-08-15,202,NW,sci_4mo,-0.444
RAP,2004-08-15,202,NW,sci_6mo,-0.933
RAP,2004-08-15,202,NW,sci_9mo,-0.843
RAP,2004-08-15,202,NW,sci_12mo,-0.884
RAP,2004-08-15,202,NW,sci_18mo,-1.629
RAP,2004-08-15,202,NW,sci_24mo,-1.427
RAP,2004-09-15,518,NW,sci_1mo,0.979
RAP,2004-09-15,518,NW,sci_2mo,0.134
RAP,2004-09-15,518,NW,sci_3mo,0.572
RAP,2004-09-15,518,NW,sci_4mo,-0.166
RAP,2004-09-15,518,NW,sci_6mo,-0.74
RAP,2004-09-15,518,NW,sci_9mo,-0.659
RAP,2004-09-15,518,NW,sci_12mo,-0.697
RAP,2004-09-15,518,NW,sci_18mo,-1.524
RAP,2004-09-15,518,NW,sci_24mo,-1.598
RAP,2004-10-15,326,NW,sci_1mo,0.302
RAP,2004-10-15,326,NW,sci_2mo,0.655
RAP,2004-10-15,326,NW,sci_3mo,0.099
RAP,2004-10-15,326,NW,sci_4mo,0.553
RAP,2004-10-15,326,NW,sci_6mo,-0.03
RAP,2004-10-15,326,NW,sci_9mo,-0.398
RAP,2004-10-15,326,NW,sci_12mo,-0.391
RAP,2004-10-15,326,NW,sci_18mo,-1.379
RAP,2004-10-15,326,NW,sci_24mo,-1.422
RAP,2004-11-15,3,NW,sci_1mo,-2.021
RAP,2004-11-15,3,NW,sci_2mo,-0.054
RAP,2004-11-15,3,NW,sci_3mo,0.438
RAP,2004-11-15,3,NW,sci_4mo,-0.102
RAP,2004-11-15,3,NW,sci_6mo,-0.026
RAP,2004-11-15,3,NW,sci_9mo,-0.62
RAP,2004-11-15,3,NW,sci_12mo,-0.465
RAP,2004-11-15,3,NW,sci_18mo,-1.206
RAP,2004-11-15,3,NW,sci_24mo,-1.435
RAP,2004-12-15,16,NW,sci_1mo,-0.823
RAP,2004-12-15,16,NW,sci_2mo,-1.819
RAP,2004-12-15,16,NW,sci_3mo,-0.253
RAP,2004-12-15,16,NW,sci_4mo,0.256
RAP,2004-12-15,16,NW,sci_6mo,0.236
RAP,2004-12-15,16,NW,sci_9mo,-0.581
RAP,2004-12-15,16,NW,sci_12mo,-0.505
RAP,2004-12-15,16,NW,sci_18mo,-1.146
RAP,2004-12-15,16,NW,sci_24mo,-1.439
RAP,2005-01-15,140,NW,sci_1mo,1.204
RAP,2005-01-15,140,NW,sci_2mo,0.037
RAP,2005-01-15,140,NW,sci_3mo,-1.043
RAP,2005-01-15,140,NW,sci_4mo,0.054
RAP,2005-01-15,140,NW,sci_6mo,-0.103
RAP,2005-01-15,140,NW,sci_9mo,-0.365
RAP,2005-01-15,140,NW,sci_12mo,-0.407
RAP,2005-01-15,140,NW,sci_18mo,-0.788
RAP,2005-01-15,140,NW,sci_24mo,-1.4
RAP,2005-02-15,41,NW,sci_1mo,-0.962
RAP,2005-02-15,41,NW,sci_2mo,0.117
RAP,2005-02-15,41,NW,sci_3mo,-0.578
RAP,2005-02-15,41,NW,sci_4mo,-1.409
RAP,2005-02-15,41,NW,sci_6mo,0.197
RAP,2005-02-15,41,NW,sci_9mo,0.049
RAP,2005-02-15,41,NW,sci_12mo,-0.71
RAP,2005-02-15,41,NW,sci_18mo,-0.7
RAP,2005-02-15,41,NW,sci_24mo,-1.477
RAP,2005-03-15,280,NW,sci_1mo,0.49
RAP,2005-03-15,280,NW,sci_2mo,-0.048
RAP,2005-03-15,280,NW,sci_3mo,0.338
RAP,2005-03-15,280,NW,sci_4mo,-0.179
RAP,2005-03-15,280,NW,sci_6mo,-0.194
RAP,2005-03-15,280,NW,sci_9mo,0.296
RAP,2005-03-15,280,NW,sci_12mo,-0.612
RAP,2005-03-15,280,NW,sci_18mo,-0.626
RAP,2005-03-15,280,NW,sci_24mo,-1.485
RAP,2005-04-15,371,NW,sci_1mo,-0.472
RAP,2005-04-15,371,NW,sci_2mo,-0.275
RAP,2005-04-15,371,NW,sci_3mo,-0.604
RAP,2005-04-15,371,NW,sci_4mo,-0.322
RAP,2005-04-15,371,NW,sci_6mo,-0.957
RAP,2005-04-15,371,NW,sci_9mo,-0.437
RAP,2005-04-15,371,NW,sci_12mo,-0.373
RAP,2005-04-15,371,NW,sci_18mo,-0.713
RAP,2005-04-15,371,NW,sci_24mo,-1.431
RAP,2005-05-15,1346,NW,sci_1mo,0.993
RAP,2005-05-15,1346,NW,sci_2mo,0.82
RAP,2005-05-15,1346,NW,sci_3mo,0.814
RAP,2005-05-15,1346,NW,sci_4mo,0.728
RAP,2005-05-15,1346,NW,sci_6mo,0.636
RAP,2005-05-15,1346,NW,sci_9mo,0.727
RAP,2005-05-15,1346,NW,sci_12mo,0.152
RAP,2005-05-15,1346,NW,sci_18mo,-0.324
RAP,2005-05-15,1346,NW,sci_24mo,-0.84
RAP,2005-06-15,313,NW,sci_1mo,-0.798
RAP,2005-06-15,313,NW,sci_2mo,0.244
RAP,2005-06-15,313,NW,sci_3mo,0.188
RAP,2005-06-15,313,NW,sci_4mo,0.086
RAP,2005-06-15,313,NW,sci_6mo,0.186
RAP,2005-06-15,313,NW,sci_9mo,0.074
RAP,2005-06-15,313,NW,sci_12mo,0.132
RAP,2005-06-15,313,NW,sci_18mo,-0.51
RAP,2005-06-15,313,NW,sci_24mo,-1.011
RAP,2005-07-15,235,NW,sci_1mo,-0.655
RAP,2005-07-15,235,NW,sci_2mo,-0.959
RAP,2005-07-15,235,NW,sci_3mo,0.077
RAP,2005-07-15,235,NW,sci_4mo,-0.161
RAP,2005-07-15,235,NW,sci_6mo,-0.243
RAP,2005-07-15,235,NW,sci_9mo,-0.294
RAP,2005-07-15,235,NW,sci_12mo,-0.179
RAP,2005-07-15,235,NW,sci_18mo,-0.678
