sta,date,prcp,spi_1mo,spi_2mo,spi_3mo,spi_4mo,spi_6mo,spi_9mo,spi_12mo,spi_24mo
COT,2004-10-15,420,0.627342308327873,1.53955224286508,1.06163609552655,0.718620181619162,-0.189630349219266,-0.719665837607886,-0.780772567991556,-2.27032175198613
COT,2004-11-15,24,-1.06518726719354,0.230619354402334,1.44862017206496,0.899359292214491,0.0311927444795231,-0.745132959277449,-1.05000602025964,-2.2645750388936
COT,2004-12-15,11,-1.19137810085776,-1.94134980400151,-0.045503770382806,1.23605256055729,0.411027147293428,-0.910882326763186,-1.06766806361272,-2.28506083602302
COT,2005-01-15,111,0.398572986088858,-0.518816594225306,-1.20640893599265,0.0127831194651537,0.753643498691415,-0.410252334744856,-0.967281495183689,-2.06011667217064
COT,2005-02-15,13,-1.39893663323877,-0.52821255414631,-1.31372825439623,-1.81140066048142,1.04756908764024,-0.261798445043311,-0.999622371141536,-2.19152281777947
COT,2005-03-15,285,0.431638659949406,-0.1647441870033,-0.115425914155602,-0.48277824737906,-0.281191719587346,0.241701841857197,-0.965775405925554,-2.28335077066922
COT,2005-04-15,803,1.19939620486553,1.23548099774691,0.84976025836198,0.791749666509559,0.345526448968002,0.978307826626197,-0.13574698383193,-1.87221122913934
COT,2005-05-15,1046,0.799499233945732,1.30322149710048,1.3824493433432,1.14807863746481,0.983159120325044,1.71632583737052,0.50418602259591,-1.36002384628248
COT,2005-06-15,638,-0.151949524431716,0.329102508095467,0.734320402770582,0.808566337360455,0.645643754124727,0.479313499914746,0.640137232708156,-1.07430759695068
COT,2005-07-15,304,-0.390115535026992,-0.512790245011658,0.0200950857524971,0.426233995376872,0.332454008806184,0.110824148131219,0.607002963785917,-0.909897538338918
COT,2005-08-15,199,-0.708433817908828,-0.967169220085883,-0.864139610312861,-0.23768628467796,0.226082940877612,-0.021493164685389,0.651270277511343,-0.798445605451708
COT,2005-09-15,303,0.330923811123682,-0.388993845669879,-0.855136046708337,-0.933588476844201,0.230434610689525,0.164493375397526,0.0695398493775793,-0.805931681836478
COT,2005-10-15,163,-0.223822322433291,-0.141850104894959,-0.588704126465127,-0.979749290064489,-0.396307001194399,-0.00832046780516378,-0.243213836660092,-0.843128948887292
COT,2005-11-15,73,-0.246249536288028,-0.60061218898965,-0.381817042592906,-0.73005348652056,-1.24021221974415,0.0516865771659286,-0.17120641480669,-0.939478607901936
COT,2005-12-15,222,1.20545776363182,0.566665238101515,-0.0351742265445933,-0.0270479858800932,-0.787854615670058,0.114564445870113,0.0632311787690717,-0.780745171237225
COT,2006-01-15,81,0.0791307956243121,0.842338186120855,0.382227151906755,-0.0745960914779137,-0.48674251287533,-0.330695487707406,0.0417098751853461,-0.781768524269131
COT,2006-02-15,98,0.0370963709136174,-0.0753423088163832,0.564307300893643,0.221288264504285,-0.19685686147504,-1.02145572492056,0.104893494169302,-0.713783136297477
COT,2006-03-15,457,1.14764928045125,0.884648349194612,0.712654673297588,1.02483060145003,0.308645594776038,-0.493249257063429,0.272086749046722,-0.567280533708414
COT,2006-04-15,523,0.407545168706398,0.947176509545711,0.789002860162221,0.663040979248589,0.770250982938201,0.0171563939344123,-0.0909291207530216,-0.212018049705094
COT,2006-05-15,125,-2.02247627563542,-1.22858563121015,-0.67149971452167,-0.722304859371186,-0.506285562133427,-0.723486136626717,-1.2586779599787,-0.445422373059103
COT,2006-06-15,236,-1.42283259561052,-2.29560594723051,-1.92020164773337,-1.52119634328605,-1.48673365410706,-1.44327036538208,-1.63520894752872,-0.531086509608614
COT,2006-07-15,147,-1.23909289519615,-2.20223046927951,-2.60381172136851,-2.18125683102598,-1.87357736150398,-1.75736830720573,-1.81145150365464,-0.691721965386725
COT,2006-08-15,607,0.857315605040854,-0.24621255108032,-1.181912680518,-1.90846278647266,-1.42670742001078,-1.23016383519549,-1.2927702951303,-0.354659592382339
COT,2006-09-15,571,0.999154054424048,1.14579138264219,0.316453045951115,-0.698049179629945,-1.31674783269538,-1.13399209049151,-1.07223697686542,-0.753575854496892
COT,2006-10-15,134,-0.365672955627603,0.410494593830909,0.663572906443027,-0.00372356172667059,-1.69330921162117,-1.32134119460316,-1.1326713025253,-1.05243410480638
COT,2006-11-15,110,0.137751511402564,-0.560089319549905,0.297103074906652,0.612993195038672,-0.993387206457213,-1.31410076436519,-1.12738328418549,-0.979223369886884
COT,2006-12-15,89,0.149133048053858,-0.022040592834841,-0.533742484565888,0.285034071981605,-0.0526888595068624,-1.54407628069162,-1.38238996372816,-0.932266091150744
COT,2007-01-15,11,-1.290238239032,-0.774456047556982,-0.644929332675712,-0.932588971221256,0.423167878428045,-1.82955085609623,-1.47184210678863,-1.00894536846765
COT,2007-02-15,145,0.443435033711859,-0.248574922332594,-0.230041794172008,-0.33176092807425,0.0729974959869914,-1.07631280367916,-1.34455330621568,-0.883680519630325
COT,2007-03-15,465,1.17637045926525,1.06262041655176,0.664428671585657,0.609324672396638,-0.035728065248823,0.115011269316408,-1.22662690522631,-0.705991207714919
COT,2007-04-15,373,-0.122769954099214,0.53951188058975,0.530797562937072,0.243445213846666,0.223506585440659,0.566380147509894,-1.38501998077204,-1.03023824721938
COT,2007-05-15,587,-0.15619661097874,-0.396692868877335,0.0492206166455917,0.0618944481976341,-0.171632707766845,-0.0444893545696251,-0.920161221796601,-1.46565160722955
COT,2007-06-15,406,-0.773736672558506,-0.746774226212068,-0.819093708788947,-0.478964533769404,-0.621513618558156,-0.886735307850162,-0.589803615026253,-1.65908984995397
COT,2007-07-15,145,-1.25504053367946,-1.52902730285199,-1.25914286638853,-1.30435151139433,-0.974406641735575,-1.12169186481193,-0.554951927252486,-1.80649318234033
COT,2007-08-15,594,0.820237825715035,-0.284979621218918,-0.856149952193402,-0.866408481662978,-0.692847066157076,-0.776939563457345,-0.585628205674823,-1.37443421316575
COT,2007-09-15,292,0.296385008218557,0.593330841881182,-0.304917025298366,-0.948207808548826,-0.974443477660001,-0.809093077559936,-0.991627686773045,-1.55027140194645
