date,sta,q,log_q,q7,q30,water_year,qualifier,contrib_drain_area_va
1989-11-19,whi_whi,1.38915717506661,0.32869721436584,1.49433403300742,1.01443090812112,1990,est,
1989-11-20,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-20,whi_int,0.723053177235676,-1.07693839859597,0.781507238668157,0.623519462249772,1990,est,
1989-11-20,whi_whi,1.36084032869794,0.308102397681789,1.47006245040569,1.04085996473188,1990,est,
1989-11-21,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-21,whi_int,0.71031059636977,-1.07111711762327,0.768562394613906,0.633666332198549,1990,est,
1989-11-21,whi_whi,1.33252348232926,0.287074499663754,1.44579086780397,1.06634512646369,1990,est,
1989-11-22,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-22,whi_int,0.689072961593265,-1.01831534510186,0.752583602734439,0.643152475732057,1990,est,
1989-11-22,whi_whi,1.27588978959191,0.243643809399162,1.41342875766834,1.08994249843759,1990,est,
1989-11-23,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-23,whi_int,0.863221566760627,-0.999307761368106,0.762696762151824,0.658868325466672,1990,est,
1989-11-23,whi_whi,1.64400879238471,0.497137644785569,1.43365507650311,1.12675439871687,1990,est,
1989-11-24,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-24,whi_int,0.918439417179547,-0.839424994278368,0.778473290842946,0.676424770215253,1990,est,
1989-11-24,whi_whi,1.72895933149074,0.547519685019514,1.46197192287179,1.16639798363302,1990,est,
1989-11-25,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-25,whi_int,0.669251169135188,-0.96416187607231,0.75966281432661,0.685722134772968,1990,est,
1989-11-25,whi_whi,1.21925609685455,0.19824091609136,1.42151928520225,1.18905146072796,1990,est,
1989-11-26,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-26,whi_int,0.663587799861452,-1.01406437874245,0.748133812590788,0.694830720354891,1990,est,
1989-11-26,whi_whi,1.21925609685455,0.19824091609136,1.39724770260052,1.2117049378229,1990,est,
1989-11-27,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-27,whi_int,0.65934027290615,-1.05505815705152,0.739031969115141,0.703797721704977,1990,est,
1989-11-27,whi_whi,1.21925609685455,0.19824091609136,1.37702138376575,1.23435841491785,1990,est,
1989-11-28,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-28,whi_int,0.793845293157366,-1.02744950899866,0.750965497227659,0.71720102898615,1990,est,
1989-11-28,whi_whi,1.50242456054132,0.407080176876397,1.40129296636748,1.26645084080235,1990,est,
1989-11-29,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-29,whi_int,0.843399774302555,-0.923137729446205,0.773012184757556,0.732256152305493,1990,est,
1989-11-29,whi_whi,1.58737509964736,0.462081771301989,1.44579086780397,1.30137495132371,1990,est,
1989-11-30,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-11-30,whi_int,0.7867660815652,-0.960152181498169,0.762089972586782,0.745376291122982,1990,est,
1989-11-30,whi_whi,1.47410771417265,0.388052867198062,1.42151928520225,1.33252348232926,1990,est,
1989-12-01,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-01,whi_int,0.546072887431441,-1.15783126154128,0.708894754051334,0.749671012822232,1990,est,
1989-12-01,whi_whi,0.992721325905131,-0.00730529288815791,1.31634242726144,1.3466819055136,1990,est,
1989-12-02,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-02,whi_int,0.432805501956732,-1.28734341237972,0.67511680159727,0.746131407026145,1990,est,
1989-12-02,whi_whi,0.766186554955713,-0.266329594565045,1.25161820699018,1.34573801063464,1990,est,
1989-12-03,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-03,whi_int,0.362013386035038,-1.38949867248718,0.632034742479212,0.735984537077369,1990,est,
1989-12-03,whi_whi,0.624602323112326,-0.470640114779964,1.16666766788415,1.3315795874503,1990,est,
1989-12-04,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-04,whi_int,0.298300481705514,-1.45146186372366,0.58045762945055,0.722298061332511,1990,est,
1989-12-04,whi_whi,0.483018091268939,-0.727701169987672,1.06149080994335,1.30987000523432,1990,est,
1989-12-05,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-05,whi_int,0.284142058521176,-1.40252433707156,0.507642881645379,0.705307953511303,1990,est,
1989-12-05,whi_whi,0.426384398531584,-0.852413995609494,0.907770786799099,1.28155315886564,1990,est,
1989-12-06,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-06,whi_int,0.284142058521176,-1.30586207146994,0.427748922248039,0.688789793129577,1990,est,
1989-12-06,whi_whi,0.36975070579423,-0.99492626855132,0.733824444820081,1.25229241761801,1990,est,
1989-12-07,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-07,whi_int,0.24166678896816,-1.43638269427573,0.349877594734177,0.671799685308368,1990,est,
1989-12-07,whi_whi,0.284800166688198,-1.2559675141629,0.563923366608017,1.22114388661246,1990,est,
1989-12-08,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-08,whi_int,0.255825212152498,-1.42264251849356,0.308413641122899,0.655281524926641,1990,est,
1989-12-08,whi_whi,0.341433859425552,-1.07460129537456,0.470882299968077,1.19188314536483,1990,est,
1989-12-09,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-09,whi_int,0.24166678896816,-1.43638269427573,0.28110811069596,0.638291417105432,1990,est,
1989-12-09,whi_whi,0.284800166688198,-1.2559675141629,0.402112815929861,1.16073461435928,1990,est,
1989-12-10,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-10,whi_int,0.24166678896816,-1.43638269427573,0.263915739686406,0.622150814675286,1990,est,
1989-12-10,whi_whi,0.284800166688198,-1.2559675141629,0.353569650726414,1.12864218847478,1990,est,
1989-12-11,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-11,whi_int,0.213349942599482,-1.56568769304618,0.251779948385545,0.60284816440064,1990,est,
1989-12-11,whi_whi,0.25648332031952,-1.3606916444798,0.321207540590783,1.08805470867968,1990,est,
1989-12-12,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-12,whi_int,0.206270731007313,-1.60910914123761,0.240655473026421,0.583026371942566,1990,est,
1989-12-12,whi_whi,0.25648332031952,-1.3606916444798,0.296935957989059,1.04652333400562,1990,est,
1989-12-13,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-13,whi_int,0.199191519415143,-1.65666316150672,0.22851968172556,0.562496658325273,1990,est,
1989-12-13,whi_whi,0.25648332031952,-1.3606916444798,0.280754902921244,1.0040480644526,1990,est,
1989-12-14,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-14,whi_int,0.177953884638635,-1.76771397905718,0.219417838249913,0.541730970988244,1990,est,
1989-12-14,whi_whi,0.228166473950843,-1.47767976754952,0.272664375387336,0.961572794899586,1990,est,
1989-12-15,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-15,whi_int,0.156716249862128,-1.89270630738649,0.205259415065574,0.520257362491997,1990,est,
1989-12-15,whi_whi,0.199849627582166,-1.61019005731333,0.252438056552566,0.918153630467615,1990,est,
1989-12-16,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-16,whi_int,0.135478615085619,-2.03566905836714,0.190089675939497,0.49835900130022,1990,est,
1989-12-16,whi_whi,0.171532781213488,-1.76298088653988,0.236257001484751,0.873790571156687,1990,est,
1989-12-17,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-17,whi_int,0.135478615085619,-2.03566905836714,0.17491993681342,0.475941497925017,1990,est,
1989-12-17,whi_whi,0.171532781213488,-1.76298088653988,0.220075946416935,0.828483616966803,1990,est,
1989-12-18,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-18,whi_int,0.121320191901281,-2.12587949199578,0.16177282957082,0.453288020830075,1990,est,
1989-12-18,whi_whi,0.143215934844811,-1.94340175379716,0.203894891349119,0.783176662776919,1990,est,
1989-12-19,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-19,whi_int,0.121320191901281,-2.12587949199578,0.149637038269959,0.432522333493045,1990,est,
1989-12-19,whi_whi,0.143215934844811,-1.94340175379716,0.187713836281304,0.741645288102859,1990,est,
1989-12-20,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-20,whi_int,0.121320191901281,-2.12587949199578,0.138512562910835,0.412464567315232,1990,est,
1989-12-20,whi_whi,0.143215934844811,-1.94340175379716,0.171532781213488,0.701057808307755,1990,est,
1989-12-21,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-21,whi_int,0.114240980309112,-2.20269047433544,0.129410719435188,0.39259558011321,1990,est,
1989-12-21,whi_whi,0.143215934844811,-1.94340175379716,0.159396989912626,0.661414223391606,1990,est,
1989-12-22,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-22,whi_int,0.0930033455326035,-2.37859246475609,0.120308875959542,0.372726592911188,1990,est,
1989-12-22,whi_whi,0.100740665291795,-2.29520573463845,0.145238566728288,0.622242585914936,1990,est,
1989-12-23,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-23,whi_int,0.0859241339404341,-2.46678863661982,0.113229664367373,0.346816678483848,1990,est,
1989-12-23,whi_whi,0.0724238189231174,-2.62522004304523,0.131080143543949,0.569856420132883,1990,est,
1989-12-24,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-24,whi_int,0.12839940349345,-2.07874254803162,0.112218348425634,0.320482011360979,1990,est,
1989-12-24,whi_whi,0.157374358029149,-1.84912786586884,0.129057511660472,0.51747025435083,1990,est,
1989-12-25,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-25,whi_int,0.13547861508562,-2.01217521166424,0.114240980309111,0.302689592892659,1990,est,
1989-12-25,whi_whi,0.157374358029149,-1.84912786586884,0.131080143543949,0.482074196389983,1990,est,
1989-12-26,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-26,whi_int,0.159547934498995,-1.8556876779181,0.1197020863945,0.285888264047245,1990,est,
1989-12-26,whi_whi,0.191354573671562,-1.65362716527137,0.137957091947771,0.447810812283884,1990,est,
1989-12-27,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-27,whi_int,0.176538042320201,-1.75384815737027,0.12759035074006,0.269794856361046,1990,est,
1989-12-27,whi_whi,0.211176366129636,-1.5550616362069,0.14766572498846,0.414208154593053,1990,est,
1989-12-28,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
1989-12-28,whi_int,0.185033096230805,-1.69963414112956,0.137703510157444,0.249501116463494,1990,est,
1989-12-28,whi_whi,0.214008050766504,-1.54174164426369,0.157778884405845,0.371260937600559,1990,est,
1989-12-29,che_red,0.000212496296290445,-8.45658599897313,0.000212496296290445,0.000212496296290444,1990,est,
