date,name,sta_id,year,month,prcp
1998-08-20,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-19,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-18,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-17,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-16,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-15,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-14,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-13,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-12,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-11,"ONIDA 4 NW, SD US",USC00396292,1998,8,74
1998-08-10,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-09,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-08,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-07,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-06,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-05,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-04,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-08-03,"ONIDA 4 NW, SD US",USC00396292,1998,8,5
1998-08-02,"ONIDA 4 NW, SD US",USC00396292,1998,8,185
1998-08-01,"ONIDA 4 NW, SD US",USC00396292,1998,8,0
1998-07-31,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-30,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-29,"ONIDA 4 NW, SD US",USC00396292,1998,7,33
1998-07-28,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-27,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-26,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-25,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-24,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-23,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-22,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-21,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-20,"ONIDA 4 NW, SD US",USC00396292,1998,7,15
1998-07-19,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-18,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-17,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-16,"ONIDA 4 NW, SD US",USC00396292,1998,7,112
1998-07-15,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-14,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-13,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-12,"ONIDA 4 NW, SD US",USC00396292,1998,7,5
1998-07-11,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-10,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-09,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-08,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-07,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-06,"ONIDA 4 NW, SD US",USC00396292,1998,7,43
1998-07-05,"ONIDA 4 NW, SD US",USC00396292,1998,7,41
1998-07-04,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-07-03,"ONIDA 4 NW, SD US",USC00396292,1998,7,5
1998-07-02,"ONIDA 4 NW, SD US",USC00396292,1998,7,36
1998-07-01,"ONIDA 4 NW, SD US",USC00396292,1998,7,0
1998-06-30,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-29,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-28,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-27,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-26,"ONIDA 4 NW, SD US",USC00396292,1998,6,353
1998-06-25,"ONIDA 4 NW, SD US",USC00396292,1998,6,38
1998-06-24,"ONIDA 4 NW, SD US",USC00396292,1998,6,41
1998-06-23,"ONIDA 4 NW, SD US",USC00396292,1998,6,216
1998-06-22,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-21,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-20,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-19,"ONIDA 4 NW, SD US",USC00396292,1998,6,15
1998-06-18,"ONIDA 4 NW, SD US",USC00396292,1998,6,30
1998-06-17,"ONIDA 4 NW, SD US",USC00396292,1998,6,351
1998-06-16,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-15,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-14,"ONIDA 4 NW, SD US",USC00396292,1998,6,8
1998-06-13,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-12,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-11,"ONIDA 4 NW, SD US",USC00396292,1998,6,18
1998-06-10,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-09,"ONIDA 4 NW, SD US",USC00396292,1998,6,28
1998-06-08,"ONIDA 4 NW, SD US",USC00396292,1998,6,371
1998-06-07,"ONIDA 4 NW, SD US",USC00396292,1998,6,5
1998-06-06,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-05,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-04,"ONIDA 4 NW, SD US",USC00396292,1998,6,25
1998-06-03,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-02,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-06-01,"ONIDA 4 NW, SD US",USC00396292,1998,6,0
1998-05-31,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-30,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-29,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-28,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-27,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-26,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-25,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-24,"ONIDA 4 NW, SD US",USC00396292,1998,5,51
1998-05-23,"ONIDA 4 NW, SD US",USC00396292,1998,5,211
1998-05-22,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-21,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-20,"ONIDA 4 NW, SD US",USC00396292,1998,5,5
1998-05-19,"ONIDA 4 NW, SD US",USC00396292,1998,5,15
1998-05-18,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-17,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-16,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-15,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-14,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-13,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-12,"ONIDA 4 NW, SD US",USC00396292,1998,5,74
1998-05-11,"ONIDA 4 NW, SD US",USC00396292,1998,5,259
1998-05-10,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-09,"ONIDA 4 NW, SD US",USC00396292,1998,5,97
1998-05-08,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-07,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-06,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-05,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-04,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-03,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-02,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-05-01,"ONIDA 4 NW, SD US",USC00396292,1998,5,0
1998-04-30,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-29,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-28,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-27,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-26,"ONIDA 4 NW, SD US",USC00396292,1998,4,213
1998-04-25,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-24,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-23,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-22,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-21,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-20,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-19,"ONIDA 4 NW, SD US",USC00396292,1998,4,56
1998-04-18,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-17,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-16,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-15,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-14,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-13,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-12,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-11,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-10,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-09,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-08,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-07,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-06,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-05,"ONIDA 4 NW, SD US",USC00396292,1998,4,15
1998-04-04,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-03,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-02,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-04-01,"ONIDA 4 NW, SD US",USC00396292,1998,4,0
1998-03-31,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-30,"ONIDA 4 NW, SD US",USC00396292,1998,3,46
1998-03-29,"ONIDA 4 NW, SD US",USC00396292,1998,3,206
1998-03-28,"ONIDA 4 NW, SD US",USC00396292,1998,3,46
1998-03-27,"ONIDA 4 NW, SD US",USC00396292,1998,3,5
1998-03-26,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-25,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-24,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-23,"ONIDA 4 NW, SD US",USC00396292,1998,3,15
1998-03-22,"ONIDA 4 NW, SD US",USC00396292,1998,3,15
1998-03-21,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-20,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-19,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-18,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-17,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-16,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-15,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-14,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-13,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-12,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-11,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-10,"ONIDA 4 NW, SD US",USC00396292,1998,3,8
1998-03-09,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-08,"ONIDA 4 NW, SD US",USC00396292,1998,3,5
1998-03-07,"ONIDA 4 NW, SD US",USC00396292,1998,3,76
1998-03-06,"ONIDA 4 NW, SD US",USC00396292,1998,3,13
1998-03-05,"ONIDA 4 NW, SD US",USC00396292,1998,3,25
1998-03-04,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-03,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-02,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-03-01,"ONIDA 4 NW, SD US",USC00396292,1998,3,0
1998-02-28,"ONIDA 4 NW, SD US",USC00396292,1998,2,15
1998-02-27,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-26,"ONIDA 4 NW, SD US",USC00396292,1998,2,61
1998-02-25,"ONIDA 4 NW, SD US",USC00396292,1998,2,66
1998-02-24,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-23,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-22,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-21,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-20,"ONIDA 4 NW, SD US",USC00396292,1998,2,3
1998-02-19,"ONIDA 4 NW, SD US",USC00396292,1998,2,15
1998-02-18,"ONIDA 4 NW, SD US",USC00396292,1998,2,5
1998-02-17,"ONIDA 4 NW, SD US",USC00396292,1998,2,23
1998-02-16,"ONIDA 4 NW, SD US",USC00396292,1998,2,28
1998-02-15,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-14,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-13,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-12,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-11,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-10,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-09,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-08,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-07,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-06,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-05,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-04,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-03,"ONIDA 4 NW, SD US",USC00396292,1998,2,0
1998-02-02,"ONIDA 4 NW, SD US",USC00396292,1998,2,5
1998-01-31,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-30,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-29,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-28,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-27,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-26,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-25,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-24,"ONIDA 4 NW, SD US",USC00396292,1998,1,3
1998-01-23,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-22,"ONIDA 4 NW, SD US",USC00396292,1998,1,5
1998-01-21,"ONIDA 4 NW, SD US",USC00396292,1998,1,5
1998-01-20,"ONIDA 4 NW, SD US",USC00396292,1998,1,25
1998-01-19,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-18,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-17,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-16,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-15,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-14,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-13,"ONIDA 4 NW, SD US",USC00396292,1998,1,8
1998-01-12,"ONIDA 4 NW, SD US",USC00396292,1998,1,15
1998-01-11,"ONIDA 4 NW, SD US",USC00396292,1998,1,76
1998-01-10,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-09,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-08,"ONIDA 4 NW, SD US",USC00396292,1998,1,8
1998-01-07,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-06,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-05,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-04,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-03,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-02,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1998-01-01,"ONIDA 4 NW, SD US",USC00396292,1998,1,0
1997-12-31,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-30,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-29,"ONIDA 4 NW, SD US",USC00396292,1997,12,8
1997-12-28,"ONIDA 4 NW, SD US",USC00396292,1997,12,8
1997-12-27,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-26,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-25,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-24,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-23,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-22,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-21,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-20,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-19,"ONIDA 4 NW, SD US",USC00396292,1997,12,10
1997-12-18,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-17,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-16,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-15,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-14,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-13,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-12,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-11,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-10,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-09,"ONIDA 4 NW, SD US",USC00396292,1997,12,18
1997-12-08,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-07,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-06,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-05,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-04,"ONIDA 4 NW, SD US",USC00396292,1997,12,8
1997-12-03,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-12-02,"ONIDA 4 NW, SD US",USC00396292,1997,12,13
1997-12-01,"ONIDA 4 NW, SD US",USC00396292,1997,12,0
1997-11-30,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-29,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-28,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-27,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-26,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-25,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-24,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-23,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-22,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-21,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-20,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-19,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-18,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-17,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-16,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-15,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-14,"ONIDA 4 NW, SD US",USC00396292,1997,11,15
1997-11-13,"ONIDA 4 NW, SD US",USC00396292,1997,11,41
1997-11-12,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-11,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-10,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-09,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-08,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-07,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-06,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-05,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-04,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-03,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-02,"ONIDA 4 NW, SD US",USC00396292,1997,11,0
1997-11-01,"ONIDA 4 NW, SD US",USC00396292,1997,11,10
1997-10-31,"ONIDA 4 NW, SD US",USC00396292,1997,10,5
1997-10-30,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-29,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-28,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-27,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-26,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-25,"ONIDA 4 NW, SD US",USC00396292,1997,10,5
1997-10-24,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-23,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-22,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-21,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-20,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-19,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-18,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-17,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-16,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-15,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-14,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-13,"ONIDA 4 NW, SD US",USC00396292,1997,10,15
1997-10-12,"ONIDA 4 NW, SD US",USC00396292,1997,10,272
1997-10-11,"ONIDA 4 NW, SD US",USC00396292,1997,10,244
1997-10-10,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-09,"ONIDA 4 NW, SD US",USC00396292,1997,10,15
1997-10-08,"ONIDA 4 NW, SD US",USC00396292,1997,10,99
1997-10-07,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-06,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-05,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-04,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-03,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-02,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-10-01,"ONIDA 4 NW, SD US",USC00396292,1997,10,0
1997-09-30,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-29,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-28,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-27,"ONIDA 4 NW, SD US",USC00396292,1997,9,8
1997-09-26,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-25,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-24,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-23,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-22,"ONIDA 4 NW, SD US",USC00396292,1997,9,53
1997-09-21,"ONIDA 4 NW, SD US",USC00396292,1997,9,10
1997-09-20,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-19,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-18,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-17,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-16,"ONIDA 4 NW, SD US",USC00396292,1997,9,10
1997-09-15,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-14,"ONIDA 4 NW, SD US",USC00396292,1997,9,315
1997-09-13,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-12,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-11,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-10,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-09,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-08,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-07,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-06,"ONIDA 4 NW, SD US",USC00396292,1997,9,66
1997-09-05,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-04,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-03,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-02,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-09-01,"ONIDA 4 NW, SD US",USC00396292,1997,9,0
1997-08-31,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-30,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-29,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-28,"ONIDA 4 NW, SD US",USC00396292,1997,8,30
1997-08-27,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-26,"ONIDA 4 NW, SD US",USC00396292,1997,8,191
1997-08-25,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-24,"ONIDA 4 NW, SD US",USC00396292,1997,8,66
1997-08-23,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-22,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-21,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-20,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-19,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-18,"ONIDA 4 NW, SD US",USC00396292,1997,8,18
1997-08-17,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-16,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-15,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-14,"ONIDA 4 NW, SD US",USC00396292,1997,8,13
1997-08-13,"ONIDA 4 NW, SD US",USC00396292,1997,8,135
1997-08-12,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-11,"ONIDA 4 NW, SD US",USC00396292,1997,8,15
1997-08-10,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-09,"ONIDA 4 NW, SD US",USC00396292,1997,8,137
1997-08-08,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-07,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-06,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-05,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-04,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-08-03,"ONIDA 4 NW, SD US",USC00396292,1997,8,13
1997-08-02,"ONIDA 4 NW, SD US",USC00396292,1997,8,28
1997-08-01,"ONIDA 4 NW, SD US",USC00396292,1997,8,0
1997-07-31,"ONIDA 4 NW, SD US",USC00396292,1997,7,18
1997-07-30,"ONIDA 4 NW, SD US",USC00396292,1997,7,69
1997-07-29,"ONIDA 4 NW, SD US",USC00396292,1997,7,15
1997-07-28,"ONIDA 4 NW, SD US",USC00396292,1997,7,0
