date,oel,duration
1924-08-01,-0.469696535114714,1
1924-09-01,0.54904107376461,1
1924-10-01,0.889965132252189,1
1924-11-01,0.431088789968586,1
1924-12-01,1.24788481192982,1
1925-01-01,0.147399598952938,1
1925-02-01,-0.245708854129243,1
1925-03-01,-1.65351168754898,1
1925-04-01,-0.203803967751808,1
1925-05-01,-0.600438150137053,1
1925-06-01,1.50420833449662,1
1925-07-01,2.15295924365582,1
1925-08-01,-0.561710451485697,1
1925-09-01,-1.21856814377647,1
1925-10-01,1.88075858082697,1
1925-11-01,-1.52028100087835,1
1925-12-01,1.09325631259374,1
1926-01-01,2.65899625687674,1
1926-02-01,-1.7903697161483,1
1926-03-01,-0.0230563394375868,1
1926-04-01,0.108407454400103,1
1926-05-01,0.354780733427258,1
1926-06-01,0.532792076101824,1
1926-07-01,-1.70509924995707,1
1926-08-01,0.0459941588641017,1
1926-09-01,0.167980709798806,1
1926-10-01,0.43756379915355,1
1926-11-01,2.24142249272527,1
1926-12-01,0.0691684398567498,1
1927-01-01,-1.02174690421783,1
1927-02-01,-0.245708854129243,1
1927-03-01,0.389283428833656,1
1927-04-01,3.5552604667304,1
1927-05-01,0.99791769774953,1
1927-06-01,1.7038919393372,1
1927-07-01,1.98855087711587,1
1927-08-01,1.58322254138565,1
1927-09-01,0.0542492558374994,1
1927-10-01,0.699331247594385,1
1927-11-01,1.20431733640037,1
1927-12-01,1.50404858171446,1
1928-01-01,0.957253923353221,1
1928-02-01,-0.641835234674224,1
1928-03-01,0.690402732407482,1
1928-04-01,-1.48024270450921,1
1928-05-01,-0.072809288406074,1
1928-06-01,0.898933835970361,1
1928-07-01,0.459347015554786,1
1928-08-01,-1.50448701466363,1
1928-09-01,-0.561809793385397,1
1928-10-01,0.315370481041052,1
1928-11-01,1.03281865089765,1
1928-12-01,0.528625194933691,1
1929-01-01,1.88376140090954,1
1929-02-01,0.428205797615754,1
1929-03-01,3.42050936767768,1
1929-04-01,0.393672534042835,1
1929-05-01,-0.0750899042828001,1
1929-06-01,0.248206575552119,1
1929-07-01,0.846004751729926,1
1929-08-01,0.857348491913645,1
1929-09-01,1.81980431867402,1
1929-10-01,0.556360958546526,1
1929-11-01,0.643860675606751,1
1929-12-01,-1.13439058439793,1
1930-01-01,1.25105593794354,1
1930-02-01,0.96834379925933,1
1930-03-01,-0.600613018014338,1
1930-04-01,0.728766674230195,1
1930-05-01,0.322239319277482,1
1930-06-01,-0.619488888026936,1
1930-07-01,-0.963433750478588,1
1930-08-01,0.495715735807903,1
1930-09-01,1.01172601148304,1
1930-10-01,2.24279805919073,1
1930-11-01,0.159316699653858,1
1930-12-01,-0.602336733506434,1
1931-01-01,-0.486904828992877,1
1931-02-01,0.949179836404924,1
1931-03-01,1.07841777794549,1
1931-04-01,-1.44191414188259,1
1931-05-01,-0.627082330251533,1
1931-06-01,-1.51365052481489,1
1931-07-01,0.432238089127738,1
1931-08-01,1.34692351844078,1
1931-09-01,0.00645417583993296,1
1931-10-01,-0.345238080681633,1
1931-11-01,0.600631863100304,1
1931-12-01,1.79664980380732,1
1932-01-01,1.94396527928918,1
1932-02-01,-1.31664939000928,1
1932-03-01,0.579318585809407,1
1932-04-01,0.736087284366106,1
1932-05-01,-0.388802840518816,1
1932-06-01,-0.052072948637344,1
1932-07-01,1.15255323139065,1
1932-08-01,-0.235552668759389,1
1932-09-01,-1.46056315867325,1
1932-10-01,0.935989722411574,1
1932-11-01,-1.2395372028284,1
1932-12-01,0.434969565369605,1
1933-01-01,-1.52028100087835,1
1933-02-01,0.0555120167693762,1
1933-03-01,0.260410055853336,1
1933-04-01,1.52857525820925,1
1933-05-01,2.72810589833057,1
1933-06-01,-1.84950071836858,1
1933-07-01,-1.23219756780957,1
1933-08-01,1.78812030548366,1
1933-09-01,-1.91483292250014,1
1933-10-01,-1.16464251564189,1
1933-11-01,-1.2395372028284,1
1933-12-01,-0.619190395064469,1
1934-01-01,0.374837514976487,1
1934-02-01,-0.641835234674224,1
1934-03-01,1.1889111448174,1
1934-04-01,-0.6864002527464,1
1934-05-01,-1.53609841747628,1
1934-06-01,-0.0126853598800089,1
1934-07-01,0.605133120994725,1
1934-08-01,0.191901736396959,1
1934-09-01,-0.219348113997621,1
1934-10-01,0.445195022711942,1
1934-11-01,-0.306664500470346,1
1934-12-01,-1.48887145060838,1
1935-01-01,-0.682638459657966,1
1935-02-01,-1.20938341753079,1
1935-03-01,1.17724780191558,1
1935-04-01,1.33275510474189,1
1935-05-01,1.63842079370787,1
1935-06-01,-0.364976714360929,1
1935-07-01,-1.92460227042816,1
1935-08-01,-1.36966620991787,1
1935-09-01,-0.92729721955194,1
1935-10-01,-0.993638181855732,1
1935-11-01,-1.52028100087835,1
1935-12-01,-0.0529451700555177,1
1936-01-01,-1.52028100087835,1
1936-02-01,0.0336848470069769,1
1936-03-01,-0.492098336547743,1
1936-04-01,-0.824985151571105,1
1936-05-01,-1.83213361522799,1
1936-06-01,-0.438923604766566,1
1936-07-01,-1.9157053433052,1
1936-08-01,-0.311768146553636,1
1936-09-01,1.02594542716314,1
1936-10-01,-0.938326596684485,1
1936-11-01,0.259607605702147,1
1936-12-01,-0.236026657487319,1
1937-01-01,-1.50426695416603,1
1937-02-01,-0.761790110205178,1
1937-03-01,1.51437513876315,1
1937-04-01,-1.12719314623273,1
1937-05-01,-1.16828001412983,1
1937-06-01,0.853205475356944,1
1937-07-01,-1.28511584498567,1
1937-08-01,-1.61342330350701,1
1937-09-01,-1.2501390131447,1
1937-10-01,0.303130163377715,1
1937-11-01,-0.37207021899308,1
1937-12-01,-1.3902713893654,1
1938-01-01,-0.222575006614155,1
1938-02-01,-1.7903697161483,1
1938-03-01,1.16944944150762,1
1938-04-01,-0.137001016473526,1
1938-05-01,0.207858221750617,1
1938-06-01,-0.249708750297237,1
1938-07-01,0.370029797265062,1
1938-08-01,0.593371172415995,1
1938-09-01,0.112087837813756,1
1938-10-01,-2.03203153638231,1
1938-11-01,0.159316699653858,1
1938-12-01,-1.13439058439793,1
1939-01-01,-0.290621196327858,1
1939-02-01,-0.4671026297382,1
1939-03-01,-0.706513420012301,1
1939-04-01,-1.57753150571815,1
1939-05-01,0.21390844567623,1
1939-06-01,-1.01029779505319,1
1939-07-01,-1.30926375577324,1
1939-08-01,0.457281252506043,1
1939-09-01,-0.159695542748869,1
1939-10-01,0.095650097845893,1
1939-11-01,-1.52028100087835,1
1939-12-01,-0.135729695838326,1
1940-01-01,0.126857178904925,1
1940-02-01,-0.34407430255035,1
1940-03-01,-0.288584357128119,1
1940-04-01,1.17294281440381,1
1940-05-01,-2.37994190261827,1
1940-06-01,-1.54452311713066,1
1940-07-01,-0.35783465753083,1
1940-08-01,-1.30308528383068,1
1940-09-01,0.284859468872833,1
1940-10-01,-0.597106734455914,1
1940-11-01,-0.339001884168379,1
1940-12-01,-0.840380003436171,1
1941-01-01,-0.0140963753040364,1
1941-02-01,-0.921929864448959,1
1941-03-01,0.260410055853336,1
1941-04-01,0.634746808266111,1
1941-05-01,-1.21344827405206,1
1941-06-01,0.553031885851881,1
1941-07-01,1.38310942596047,1
1941-08-01,-0.368830031181049,1
1941-09-01,0.0968616287011818,1
1941-10-01,0.265934356748904,1
1941-11-01,-0.641362020956729,1
1941-12-01,0.680624943544439,1
1942-01-01,-1.02174690421783,1
1942-02-01,-0.19273775234102,1
1942-03-01,-0.106510974782937,1
1942-04-01,0.827580883914722,1
1942-05-01,1.32026702506917,1
1942-06-01,0.756108362246896,1
1942-07-01,0.525752161667896,1
1942-08-01,-1.43082701109257,1
1942-09-01,0.575578438901033,1
1942-10-01,0.855621950932078,1
1942-11-01,-1.34202740518512,1
1942-12-01,-1.42231368845831,1
1943-01-01,-1.02174690421783,1
1943-02-01,-1.5297973290795,1
1943-03-01,-0.993695740138912,1
1943-04-01,0.267984884341575,1
1943-05-01,0.571581361258279,1
1943-06-01,-0.104064440146944,1
1943-07-01,0.141186860833339,1
1943-08-01,-0.632817506874742,1
1943-09-01,-1.26086272042821,1
1943-10-01,0.486659773738211,1
1943-11-01,-1.1796898105963,1
1943-12-01,-1.91851397711765,1
1944-01-01,0.621229226570961,1
1944-02-01,-0.179825434638294,1
1944-03-01,-0.908106131896659,1
1944-04-01,0.499379616435489,1
1944-05-01,0.36994861504933,1
1944-06-01,-0.285722611826401,1
1944-07-01,0.846004751729926,1
1944-08-01,0.722178169169703,1
1944-09-01,-1.5536403978181,1
1944-10-01,-1.16464251564189,1
1944-11-01,1.12259887438576,1
1944-12-01,0.594030518168504,1
1945-01-01,-0.486904828992877,1
1945-02-01,-0.740830569531425,1
1945-03-01,1.39223833297448,1
1945-04-01,-1.6516633910332,1
1945-05-01,-1.07767405750517,1
1945-06-01,0.516117726642975,1
1945-07-01,0.148963885874358,1
1945-08-01,0.598993155917445,1
1945-09-01,1.10031347664672,1
1945-10-01,-2.08911638564063,1
1945-11-01,-1.52028100087835,1
1945-12-01,0.478103498203436,1
1946-01-01,-0.763146270704724,1
1946-02-01,-0.315171650546469,1
1946-03-01,0.0973275373816194,1
1946-04-01,-0.252399844750608,1
1946-05-01,1.5642232498661,1
1946-06-01,0.421522036155938,1
1946-07-01,-1.65047590167831,1
1946-08-01,-0.796321366584683,1
1946-09-01,1.60816666005321,1
1946-10-01,0.290811590451094,1
1946-11-01,-0.783594242350197,1
1946-12-01,0.545180003577288,1
1947-01-01,0.995497041967175,1
1947-02-01,-1.14435390092328,1
1947-03-01,-1.6328830094648,1
1947-04-01,-0.328408849428012,1
1947-05-01,0.0318549019140659,1
1947-06-01,2.08256228123863,1
1947-07-01,0.902766808758812,1
1947-08-01,0.195256270386925,1
1947-09-01,-0.790673426283895,1
1947-10-01,0.072627461004751,1
1947-11-01,1.4810109543239,1
1947-12-01,-0.172582667813743,1
1948-01-01,-1.52028100087835,1
1948-02-01,0.0226454387993849,1
1948-03-01,-0.908106131896659,1
1948-04-01,0.522731970328806,1
1948-05-01,0.302895857984316,1
1948-06-01,0.106036192367871,1
1948-07-01,0.801613964823579,1
1948-08-01,-0.273272394027044,1
1948-09-01,-0.543967149024459,1
1948-10-01,0.577894518954142,1
1948-11-01,0.478235577704042,1
1948-12-01,0.172970002535193,1
1949-01-01,1.57032086894962,1
1949-02-01,-1.7903697161483,1
1949-03-01,-1.4783201058673,1
1949-04-01,0.0761438424221223,1
1949-05-01,0.776753796148854,1
1949-06-01,0.132115942833387,1
1949-07-01,-0.295150981698929,1
1949-08-01,-1.09272312628163,1
1949-09-01,0.108294372130175,1
1949-10-01,0.261756436912256,1
1949-11-01,-1.52028100087835,1
1949-12-01,-0.00748525208376025,1
1950-01-01,-0.157877790382179,1
1950-02-01,-1.7903697161483,1
1950-03-01,-0.0525534461448983,1
1950-04-01,-0.127571293829743,1
1950-05-01,-0.69073986882279,1
1950-06-01,-1.22154151848919,1
1950-07-01,0.5126226575461,1
1950-08-01,0.328527861236604,1
1950-09-01,1.06807511712113,1
1950-10-01,-1.44049043618839,1
1950-11-01,-0.428920941215878,1
1950-12-01,-1.26979727331746,1
1951-01-01,-1.32764337600441,1
1951-02-01,-1.5297973290795,1
1951-03-01,-0.334587405112085,1
1951-04-01,-1.51406542344217,1
1951-05-01,-0.428835596248239,1
1951-06-01,0.331353727202168,1
1951-07-01,0.5126226575461,1
1951-08-01,0.780246151919349,1
1951-09-01,0.164311711777727,1
1951-10-01,-0.521660478956732,1
1951-11-01,-1.47868986416569,1
1951-12-01,-0.0414604474043132,1
1952-01-01,-1.52028100087835,1
1952-02-01,-0.141830215981786,1
1952-03-01,-0.470967825426394,1
1952-04-01,-1.3570229292356,1
1952-05-01,0.86446723270231,1
1952-06-01,-0.828369004408097,1
1952-07-01,-0.982871068520358,1
1952-08-01,-0.685521780196981,1
1952-09-01,-0.903411866420428,1
1952-10-01,-1.674085292175,1
1952-11-01,0.721752385503742,1
1952-12-01,-0.781424926935123,1
1953-01-01,0.452528015341774,1
1953-02-01,0.340719025284451,1
1953-03-01,0.414362539132348,1
1953-04-01,0.420400504408494,1
1953-05-01,-1.28585078961436,1
1953-06-01,-0.489718851900356,1
1953-07-01,-0.381484249433879,1
1953-08-01,0.475098992682836,1
1953-09-01,-0.827092064471423,1
1953-10-01,-1.50930289821278,1
1953-11-01,-0.942487634153092,1
1953-12-01,-1.13439058439793,1
1954-01-01,-1.52028100087835,1
1954-02-01,0.219376513153127,1
1954-03-01,0.0804621091874752,1
1954-04-01,-1.41814258360502,1
1954-05-01,0.339520154845585,1
1954-06-01,0.915093188014473,1
1954-07-01,-0.247127478363608,1
1954-08-01,0.732836363809892,1
1954-09-01,-0.296240235873145,1
1954-10-01,0.219462334238173,1
1954-11-01,-0.126059166428299,1
1954-12-01,-1.91851397711765,1
1955-01-01,0.106030351127995,1
1955-02-01,1.17978441993521,1
1955-03-01,-0.714259979027136,1
1955-04-01,-0.705270019122987,1
1955-05-01,0.717806338575134,1
1955-06-01,-0.538873950831217,1
1955-07-01,0.764343101533517,1
1955-08-01,0.195256270386925,1
1955-09-01,2.12463129023066,1
1955-10-01,-1.0126110478875,1
1955-11-01,-0.464147632649921,1
1955-12-01,-0.135729695838326,1
1956-01-01,0.226913697203524,1
1956-02-01,-0.4671026297382,1
1956-03-01,-0.660553268648397,1
1956-04-01,-0.690164744935618,1
1956-05-01,-0.612234393236934,1
1956-06-01,-0.610369331792487,1
1956-07-01,0.481695010083937,1
1956-08-01,0.406039095017607,1
1956-09-01,-1.71289198622346,1
1956-10-01,-1.44049043618839,1
1956-11-01,0.537180251850425,1
1956-12-01,-0.32957214659264,1
1957-01-01,0.0196622924767668,1
1957-02-01,-0.34407430255035,1
1957-03-01,1.00535943278106,1
1957-04-01,0.237231268746687,1
1957-05-01,1.6990321513047,1
1957-06-01,-0.23952710888908,1
1957-07-01,-0.772724389876595,1
1957-08-01,-0.601976073330601,1
1957-09-01,0.108294372130175,1
1957-10-01,0.998943736344208,1
1957-11-01,-0.203688122249583,1
1957-12-01,-0.688823234476332,1
1958-01-01,-0.872957712495981,1
1958-02-01,2.28676655737915,1
1958-03-01,0.404357524482321,1
1958-04-01,0.609594385051064,1
1958-05-01,-1.44156097632391,1
1958-06-01,0.0283068997658059,1
1958-07-01,1.64035430689775,1
1958-08-01,-1.15694944575479,1
1958-09-01,-1.46056315867325,1
1958-10-01,-1.82202839730397,1
1958-11-01,-0.394541897295483,1
1958-12-01,-0.111633692419339,1
1959-01-01,0.57465269126488,1
1959-02-01,0.411075746601822,1
1959-03-01,0.699475804283171,1
1959-04-01,-0.564738353896315,1
1959-05-01,0.205838092974974,1
1959-06-01,0.714938204590883,1
1959-07-01,-0.653122470976222,1
1959-08-01,-1.40426195630184,1
1959-09-01,1.56113808660981,1
1959-10-01,-0.801235202909872,1
1959-11-01,1.18534272650884,1
1959-12-01,0.0691684398567498,1
1960-01-01,0.837979784791471,1
1960-02-01,1.28096951375091,1
1960-03-01,-0.301641310814983,1
1960-04-01,0.596951985415796,1
1960-05-01,-0.678448345933083,1
1960-06-01,-0.647102606582495,1
1960-07-01,-0.59448516688262,1
1960-08-01,-0.303144353110837,1
1960-09-01,-0.567811563205714,1
1960-10-01,-1.58186256850731,1
1960-11-01,1.1517663075667,1
1960-12-01,1.26579489781575,1
1961-01-01,-1.32764337600441,1
1961-02-01,-0.167038755960889,1
1961-03-01,0.512531373565893,1
1961-04-01,-0.641589821398669,1
1961-05-01,0.12568864475043,1
1961-06-01,-1.99129997800869,1
1961-07-01,0.0291270326152607,1
1961-08-01,-1.93308360610911,1
1961-09-01,0.460945662728375,1
1961-10-01,0.0256713861688313,1
1961-11-01,0.38271924331738,1
1961-12-01,-0.0414604474043132,1
1962-01-01,-0.454585083971384,1
1962-02-01,1.60871319664008,1
1962-03-01,0.207131158511496,1
1962-04-01,-1.3945163541815,1
1962-05-01,1.15413023763086,1
1962-06-01,1.51221172132075,1
1962-07-01,0.826800052297697,1
1962-08-01,0.0710286179906293,1
1962-09-01,-0.398539539179006,1
1962-10-01,0.387238861689332,1
1962-11-01,-0.86072738475719,1
1962-12-01,0.172970002535193,1
1963-01-01,1.69932293654762,1
1963-02-01,0.000306501923348905,1
1963-03-01,1.30336687236536,1
1963-04-01,0.28187222305341,1
1963-05-01,-0.240919116522341,1
1963-06-01,1.00242161735496,1
1963-07-01,0.756425167351137,1
1963-08-01,0.570750908947093,1
1963-09-01,0.445333074325951,1
1963-10-01,-0.0873646941123811,1
1963-11-01,-1.47868986416569,1
1963-12-01,-0.236026657487319,1
1964-01-01,-0.827677723272888,1
1964-02-01,0.267158544166647,1
1964-03-01,0.593433993058838,1
1964-04-01,0.77970810042183,1
1964-05-01,-0.0819457863834133,1
1964-06-01,0.467351815836391,1
1964-07-01,-1.25548123628539,1
1964-08-01,-0.596890304254314,1
1964-09-01,-0.841971948044973,1
1964-10-01,0.0493046585243687,1
1964-11-01,-0.575443383244955,1
1964-12-01,0.872059002327006,1
1965-01-01,1.06382849780497,1
1965-02-01,0.916830066753688,1
1965-03-01,0.0691587215907248,1
1965-04-01,-0.379000021897398,1
1965-05-01,1.57919472962554,1
1965-06-01,0.723565206478127,1
1965-07-01,0.187423404826589,1
1965-08-01,0.956709239390118,1
1965-09-01,0.807584130138944,1
1965-10-01,-0.76903668817829,1
1965-11-01,-0.710617073592877,1
1965-12-01,0.0904396149635457,1
1966-01-01,-0.0961443387661327,1
1966-02-01,0.993618506375662,1
1966-03-01,-0.660553268648397,1
1966-04-01,0.465373330829465,1
1966-05-01,-2.34091316645295,1
1966-06-01,-0.984217858795909,1
1966-07-01,0.830652643743076,1
1966-08-01,2.061460229596,1
1966-09-01,0.978192232227096,1
1966-10-01,0.585023532342122,1
1966-11-01,0.625449155120122,1
1966-12-01,0.64171981249727,1
1967-01-01,0.217195309551089,1
1967-02-01,-1.14435390092328,1
1967-03-01,0.384240814108752,1
1967-04-01,0.617158554374304,1
1967-05-01,0.302895857984316,1
1967-06-01,1.96728753670456,1
1967-07-01,0.164432003532593,1
1967-08-01,-1.39552662164145,1
1967-09-01,0.134668973815508,1
1967-10-01,-0.639979339710882,1
1967-11-01,-0.394541897295483,1
1967-12-01,1.07400713240668,1
1968-01-01,0.29331271467277,1
1968-02-01,-0.179825434638294,1
1968-03-01,0.0973275373816194,1
1968-04-01,-0.0994479453455655,1
1968-05-01,0.58030545724291,1
1968-06-01,0.666127707608797,1
1968-07-01,0.549632770665108,1
1968-08-01,2.03253424686438,1
1968-09-01,-0.262099832062568,1
1968-10-01,-0.618382734407792,1
1968-11-01,-0.126059166428299,1
1968-12-01,0.251769712312518,1
1969-01-01,0.157567240683035,1
1969-02-01,0.3674584845789,1
1969-03-01,-0.660553268648397,1
1969-04-01,-0.351915252191785,1
1969-05-01,-1.21761770023263,1
1969-06-01,-0.550614670007554,1
1969-07-01,2.24198705161808,1
1969-08-01,-1.09971847234433,1
1969-09-01,-0.66782146836278,1
1969-10-01,0.104777313217281,1
1969-11-01,-0.753929983064513,1
1969-12-01,0.100975867550157,1
1970-01-01,-0.333247215823273,1
1970-02-01,-0.78318062782196,1
1970-03-01,0.185524851528238,1
1970-04-01,1.23977244452718,1
1970-05-01,-0.792106567766977,1
1970-06-01,-0.0126853598800089,1
1970-07-01,-0.764188954787165,1
1970-08-01,-1.77992414970859,1
1970-09-01,0.207826158120687,1
1970-10-01,0.609787040635682,1
1970-11-01,-0.15471368854484,1
1970-12-01,-0.288761280278077,1
1971-01-01,0.177701267996821,1
1971-02-01,0.993618506375662,1
1971-03-01,0.152788825916091,1
1971-04-01,1.16205775529609,1
1971-05-01,1.49855464585481,1
1971-06-01,-1.34485088641784,1
1971-07-01,-1.1644772620216,1
1971-08-01,-1.60311028623068,1
1971-09-01,1.23796091735848,1
1971-10-01,0.914624846515682,1
1971-11-01,0.537180251850425,1
1971-12-01,-1.18672583750408,1
1972-01-01,-0.763146270704724,1
1972-02-01,-1.02662678861577,1
1972-03-01,-0.155444534697814,1
1972-04-01,0.128776229627414,1
1972-05-01,0.219943504086765,1
1972-06-01,0.367014017579632,1
1972-07-01,-0.461465757935621,1
1972-08-01,0.00235598313553987,1
1972-09-01,-0.543967149024459,1
1972-10-01,-0.165339205118005,1
1972-11-01,-0.654934485770476,1
1972-12-01,-0.536947200787723,1
1973-01-01,-0.0961443387661327,1
1973-02-01,0.000306501923348905,1
1973-03-01,1.15771741537978,1
1973-04-01,1.25044740529823,1
1973-05-01,-0.313552417837833,1
1973-06-01,-1.59204386442868,1
1973-07-01,1.09050953421336,1
1973-08-01,-0.860710709358975,1
1973-09-01,1.43078536150259,1
1973-10-01,-0.219434482051697,1
1973-11-01,0.768250150137422,1
1973-12-01,1.31293197856884,1
1974-01-01,0.605837462867187,1
1974-02-01,-0.34407430255035,1
1974-03-01,-1.33754279514569,1
1974-04-01,0.290177515999504,1
1974-05-01,-1.65940039601728,1
1974-06-01,-1.43907448645508,1
1974-07-01,-0.200306050363396,1
1974-08-01,2.25432668178926,1
1974-09-01,0.134668973815508,1
1974-10-01,0.709428764584212,1
1974-11-01,-0.710617073592877,1
1974-12-01,-1.42231368845831,1
1975-01-01,0.518724963582748,1
1975-02-01,0.613759365736834,1
1975-03-01,0.775517758121534,1
1975-04-01,0.328670766241897,1
1975-05-01,-0.412727809731637,1
1975-06-01,0.355182355774272,1
1975-07-01,-1.37780963896273,1
1975-08-01,-0.441617257322369,1
1975-09-01,-1.39815789100377,1
