date,cot,duration
1924-07-01,0.0769561769922126,1
1924-08-01,0.137812893593862,1
1924-09-01,0.118388119907317,1
1924-10-01,0.0599602191160524,1
1924-11-01,-0.118794270959461,1
1924-12-01,2.21476604487448,1
1925-01-01,0.411343866652139,1
1925-02-01,0.445598224557122,1
1925-03-01,-1.41042336894074,1
1925-04-01,-0.435000719463613,1
1925-05-01,-1.40106184158082,1
1925-06-01,0.981651473978574,1
1925-07-01,-1.08315598244189,1
1925-08-01,-1.31045135808659,1
1925-09-01,-0.51066125421221,1
1925-10-01,-0.39201723308508,1
1925-11-01,-0.74796572911929,1
1925-12-01,0.593180745288434,1
1926-01-01,1.25541556297189,1
1926-02-01,-0.88811041035895,1
1926-03-01,-1.27301776602664,1
1926-04-01,-0.876667634231924,1
1926-05-01,0.109133620715984,1
1926-06-01,-0.446960277260371,1
1926-07-01,1.09481962108456,1
1926-08-01,0.212907646746566,1
1926-09-01,-0.573053095612972,1
1926-10-01,0.32048520760698,1
1926-11-01,-0.614014021509415,1
1926-12-01,-0.814270640044966,1
1927-01-01,-0.197796024147069,1
1927-02-01,-0.811761473221364,1
1927-03-01,0.0721144875194474,1
1927-04-01,2.3668839390514,1
1927-05-01,1.24092101617702,1
1927-06-01,0.278810077135821,1
1927-07-01,0.477252679797119,1
1927-08-01,0.735362238080434,1
1927-09-01,-0.312206654875594,1
1927-10-01,-1.68627357002557,1
1927-11-01,0.113885128903913,1
1927-12-01,0.354248788718708,1
1928-01-01,-1.68627357002557,1
1928-02-01,-0.697757216889971,1
1928-03-01,0.27021597600686,1
1928-04-01,-1.37816394515002,1
1928-05-01,-0.0286348233140658,1
1928-06-01,0.566998650195667,1
1928-07-01,0.887789363874069,1
1928-08-01,-0.430134871520829,1
1928-09-01,0.683172359428104,1
1928-10-01,0.382521024877788,1
1928-11-01,0.984393758027871,1
1928-12-01,-1.30321418917271,1
1929-01-01,0.550566927033124,1
1929-02-01,-1.39821030668513,1
1929-03-01,0.765615930188969,1
1929-04-01,0.663252499899023,1
1929-05-01,-0.245915084580878,1
1929-06-01,0.426760520639236,1
1929-07-01,0.0449365581030072,1
1929-08-01,-0.499592860360843,1
1929-09-01,0.522685651699819,1
1929-10-01,0.579615999922181,1
1929-11-01,1.38482680869505,1
1929-12-01,0.0610854098488681,1
1930-01-01,0.71996489005657,1
1930-02-01,0.706914125382682,1
1930-03-01,-0.131333276742551,1
1930-04-01,1.35267038591543,1
1930-05-01,-0.480732803089497,1
1930-06-01,-1.18127973383742,1
1930-07-01,-0.610562091120909,1
1930-08-01,3.30821463764915,1
1930-09-01,0.312085376968786,1
1930-10-01,1.93997493006085,1
1930-11-01,0.949018141466563,1
1930-12-01,-1.18386306786066,1
1931-01-01,-0.909695767987825,1
1931-02-01,-1.2992947583707,1
1931-03-01,1.57581173735905,1
1931-04-01,-1.65157547958938,1
1931-05-01,-0.921834280179878,1
1931-06-01,-1.45297463179941,1
1931-07-01,-0.780518379318903,1
1931-08-01,-0.582492921801956,1
1931-09-01,0.683172359428104,1
1931-10-01,-0.100283523226915,1
1931-11-01,0.709724365705208,1
1931-12-01,2.15686889638903,1
1932-01-01,0.141040266088656,1
1932-02-01,-0.38918974899217,1
1932-03-01,0.326045464690888,1
1932-04-01,1.39857935257452,1
1932-05-01,0.569006237407323,1
1932-06-01,0.787758327079252,1
1932-07-01,0.457850594097774,1
1932-08-01,-0.697794739949366,1
1932-09-01,-0.932343440383387,1
1932-10-01,0.402669103968985,1
1932-11-01,-1.53794027927984,1
1932-12-01,-0.814270640044966,1
1933-01-01,-0.040945374009522,1
1933-02-01,-0.0541066920566218,1
1933-03-01,1.19051730836146,1
1933-04-01,0.80668053108469,1
1933-05-01,1.08368195930006,1
1933-06-01,-1.51468765908605,1
1933-07-01,-1.34566487733448,1
1933-08-01,1.32304072120388,1
1933-09-01,-0.810889947652007,1
1933-10-01,-1.61051957069127,1
1933-11-01,-0.244540762451272,1
1933-12-01,-0.341565393393007,1
1934-01-01,0.373832415575962,1
1934-02-01,-0.373668614492476,1
1934-03-01,0.639094798663895,1
1934-04-01,-1.32382118138349,1
1934-05-01,-1.67335087358265,1
1934-06-01,0.940315033317798,1
1934-07-01,-0.585867202035511,1
1934-08-01,0.0180124148741386,1
1934-09-01,-0.932343440383387,1
1934-10-01,0.558495924274454,1
1934-11-01,0.324898994387041,1
1934-12-01,-0.692936690122896,1
1935-01-01,-0.0126839610218405,1
1935-02-01,0.39612785737748,1
1935-03-01,0.253118914725258,1
1935-04-01,1.39172554234408,1
1935-05-01,0.571069186974894,1
1935-06-01,-0.634098840934987,1
1935-07-01,0.700861447720697,1
1935-08-01,-0.262859643445097,1
1935-09-01,-1.48185896871261,1
1935-10-01,-1.2376897131558,1
1935-11-01,-0.33087559354677,1
1935-12-01,1.36362719916534,1
1936-01-01,1.81986152213755,1
1936-02-01,0.485639813170102,1
1936-03-01,-0.472169658345151,1
1936-04-01,-0.435000719463613,1
1936-05-01,-1.41989981102905,1
1936-06-01,-2.00734151477693,1
1936-07-01,-2.16107584095164,1
1936-08-01,-0.910123082682223,1
1936-09-01,-0.10970344142153,1
1936-10-01,-0.686226218804389,1
1936-11-01,0.876433725289357,1
1936-12-01,-0.21343776350046,1
1937-01-01,-0.164022516077086,1
1937-02-01,-0.764386393695444,1
1937-03-01,1.30033346275449,1
1937-04-01,-0.836323811363947,1
1937-05-01,-0.043194511377033,1
1937-06-01,0.351613457927416,1
1937-07-01,1.44141394302415,1
1937-08-01,-1.78135354967533,1
1937-09-01,-0.161430306508876,1
1937-10-01,-1.05647083881336,1
1937-11-01,-1.1446746738365,1
1937-12-01,0.203416603465011,1
1938-01-01,-0.308577676122425,1
1938-02-01,-0.48749984178219,1
1938-03-01,0.909634398025925,1
1938-04-01,0.191506172213,1
1938-05-01,0.918537048660072,1
1938-06-01,-0.429612885294674,1
1938-07-01,-0.614712588324083,1
1938-08-01,-0.0406246162410097,1
1938-09-01,0.592167763400345,1
1938-10-01,-0.710170580826848,1
1938-11-01,0.91908008612476,1
1938-12-01,-1.18386306786066,1
1939-01-01,-0.040945374009522,1
1939-02-01,0.353624856428238,1
1939-03-01,-2.17389895130398,1
1939-04-01,-0.926812072517994,1
1939-05-01,-0.709859080740834,1
1939-06-01,-0.874021801146232,1
1939-07-01,-1.08874559183702,1
1939-08-01,-0.197346605792043,1
1939-09-01,0.196929207244271,1
1939-10-01,-0.0861692265974037,1
1939-11-01,-1.53794027927984,1
1939-12-01,0.482690838851667,1
1940-01-01,0.902862479891884,1
1940-02-01,0.336276868663719,1
1940-03-01,-0.45392676728593,1
1940-04-01,0.105041787115893,1
1940-05-01,-1.54363765479409,1
1940-06-01,-0.358774940352565,1
1940-07-01,0.5462868364983,1
1940-08-01,-1.16425558163435,1
1940-09-01,-1.0969508273176,1
1940-10-01,-0.710170580826848,1
1940-11-01,-0.74796572911929,1
1940-12-01,-0.139409514217992,1
1941-01-01,-0.147637181069907,1
1941-02-01,-1.00227781813968,1
1941-03-01,-0.918405502835325,1
1941-04-01,1.53333695045563,1
1941-05-01,-0.736699247084913,1
1941-06-01,1.00133991751903,1
1941-07-01,0.197702007498197,1
1941-08-01,0.0750237181456366,1
1941-09-01,0.619903575634449,1
1941-10-01,1.34941929138063,1
1941-11-01,-0.662531122560881,1
1941-12-01,-1.18386306786066,1
1942-01-01,-1.68627357002557,1
1942-02-01,-0.101659505308361,1
1942-03-01,-0.490663033646696,1
1942-04-01,1.61650696613488,1
1942-05-01,1.43153914841256,1
1942-06-01,0.599867907191262,1
1942-07-01,0.398662204880814,1
1942-08-01,-0.479468636475221,1
1942-09-01,0.146289213279787,1
1942-10-01,-0.610233695738685,1
1942-11-01,-0.174580527215588,1
1942-12-01,0.2146888530929,1
1943-01-01,-0.732689229567884,1
1943-02-01,-1.58257901903269,1
1943-03-01,-1.34918584867693,1
1943-04-01,-0.926812072517994,1
1943-05-01,0.690917341367162,1
1943-06-01,0.686118453962114,1
1943-07-01,-2.40240443837788,1
1943-08-01,-0.405968381859047,1
1943-09-01,-1.0969508273176,1
1943-10-01,0.0388041473111632,1
1943-11-01,-1.44957324656509,1
1943-12-01,-1.59778091665997,1
1944-01-01,0.325139254275286,1
1944-02-01,0.0249644576591341,1
1944-03-01,-0.587212963966981,1
1944-04-01,-0.770385298441574,1
1944-05-01,0.257571537535097,1
1944-06-01,0.120129935904385,1
1944-07-01,0.167451221794288,1
1944-08-01,-0.245168217542355,1
1944-09-01,-1.33784501490663,1
1944-10-01,-0.380068253800584,1
1944-11-01,0.888707964970742,1
1944-12-01,-1.59778091665997,1
1945-01-01,-0.197796024147069,1
1945-02-01,-0.88811041035895,1
1945-03-01,0.488998185163112,1
1945-04-01,-0.899344355351051,1
1945-05-01,-0.111945322969069,1
1945-06-01,0.543075325285377,1
1945-07-01,-1.28009312307141,1
1945-08-01,-0.105105540504874,1
1945-09-01,0.193086109079744,1
1945-10-01,-1.25223506044587,1
1945-11-01,-1.53794027927984,1
1945-12-01,-0.86707878734189,1
1946-01-01,-1.68627357002557,1
1946-02-01,-0.101659505308361,1
1946-03-01,-0.0955471140143804,1
1946-04-01,-0.622372955850687,1
1946-05-01,1.58850563583086,1
1946-06-01,-0.126139454893089,1
1946-07-01,-1.47981389197762,1
1946-08-01,1.1815039519538,1
1946-09-01,1.83992560338798,1
1946-10-01,0.379138046760972,1
1946-11-01,-0.614014021509415,1
1946-12-01,-0.244272715364608,1
1947-01-01,0.831125648282316,1
1947-02-01,-0.697757216889971,1
1947-03-01,-0.220824466220097,1
1947-04-01,-0.0206624139650575,1
1947-05-01,-1.12586669018935,1
1947-06-01,0.813607590823499,1
1947-07-01,-0.76680855067132,1
1947-08-01,0.385260009565174,1
1947-09-01,-1.40093143643345,1
1947-10-01,0.306357343319533,1
1947-11-01,0.90698427375691,1
1947-12-01,-1.486194669288,1
1948-01-01,-0.288989901879855,1
1948-02-01,-0.229549591430976,1
1948-03-01,-0.472169658345151,1
1948-04-01,0.970295574407871,1
1948-05-01,0.223842764895422,1
1948-06-01,1.10632376558237,1
1948-07-01,-0.0634445519693706,1
1948-08-01,-0.163298262670435,1
1948-09-01,-1.53937066369367,1
1948-10-01,0.1415315488379,1
1948-11-01,-0.0650670423232998,1
1948-12-01,1.60125402784026,1
1949-01-01,3.09169785148368,1
1949-02-01,-2.08911638564063,1
1949-03-01,-0.236275384778288,1
1949-04-01,-0.244312729344726,1
1949-05-01,-0.561917645641667,1
1949-06-01,-0.320377319057187,1
1949-07-01,-1.4947661579291,1
1949-08-01,0.614386425076382,1
1949-09-01,-0.679468017577243,1
1949-10-01,1.4252069505744,1
1949-11-01,-1.44957324656509,1
1949-12-01,-0.259973812405537,1
1950-01-01,0.566912513738878,1
1950-02-01,0.273880491372901,1
1950-03-01,1.63125655823031,1
1950-04-01,-0.589606666277575,1
1950-05-01,-0.32941320729888,1
1950-06-01,-1.71782075375312,1
1950-07-01,0.286035757592894,1
1950-08-01,-1.513866163141,1
1950-09-01,1.11437266275526,1
1950-10-01,-0.662833638691905,1
1950-11-01,0.0662248865851042,1
1950-12-01,-1.53508609214985,1
1951-01-01,-0.696083940780772,1
1951-02-01,1.44088406012418,1
1951-03-01,-0.175413497124617,1
1951-04-01,-1.23410774544273,1
1951-05-01,-0.733705629090142,1
1951-06-01,0.923657666542221,1
1951-07-01,0.494099952730948,1
1951-08-01,1.52863958962682,1
1951-09-01,1.07009411439581,1
1951-10-01,0.658741587828747,1
1951-11-01,-0.939881089898302,1
1951-12-01,2.4968676043686,1
1952-01-01,-1.68627357002557,1
1952-02-01,1.87360496185466,1
1952-03-01,1.30033346275449,1
1952-04-01,-1.70149384741465,1
1952-05-01,0.491902150083006,1
1952-06-01,1.37021947274409,1
1952-07-01,-0.437062678194373,1
1952-08-01,-1.59665337109244,1
1952-09-01,-0.405098810828971,1
1952-10-01,-1.68627357002557,1
1952-11-01,0.68955585427264,1
1952-12-01,-0.692936690122896,1
1953-01-01,2.13335790088673,1
1953-02-01,2.13790110793069,1
1953-03-01,1.09058407816074,1
1953-04-01,1.1997899129743,1
1953-05-01,-0.94738938156199,1
1953-06-01,-0.0202006828373802,1
1953-07-01,-0.142258326680232,1
1953-08-01,0.112184197631928,1
1953-09-01,-1.44063708118045,1
1953-10-01,0.954461746629421,1
1953-11-01,-0.629974222134384,1
1953-12-01,0.0979764719494455,1
1954-01-01,-0.696083940780772,1
1954-02-01,0.246286397768658,1
1954-03-01,1.19051730836146,1
1954-04-01,-1.63313411025624,1
1954-05-01,0.45808033522238,1
1954-06-01,-0.494552455363904,1
1954-07-01,-1.40050495743824,1
1954-08-01,-0.197346605792043,1
1954-09-01,-0.312206654875594,1
1954-10-01,1.25413221394279,1
1954-11-01,0.585408704433725,1
1954-12-01,-1.30321418917271,1
1955-01-01,-0.070124218472308,1
1955-02-01,0.273880491372901,1
1955-03-01,-0.841978471008091,1
1955-04-01,-0.454369409205741,1
1955-05-01,-0.0456269534930151,1
1955-06-01,-0.527554045360167,1
1955-07-01,-0.110359696754777,1
1955-08-01,0.569693194244806,1
1955-09-01,1.95565230708167,1
1955-10-01,-1.36178443841044,1
1955-11-01,0.316621021972949,1
1955-12-01,1.62871180130754,1
1956-01-01,0.0413589106303817,1
1956-02-01,-0.373668614492476,1
1956-03-01,-0.357716175585369,1
1956-04-01,-0.29915491360972,1
1956-05-01,0.0974622824469579,1
1956-06-01,-1.36145491787492,1
1956-07-01,0.869278231467101,1
1956-08-01,1.46021230919411,1
1956-09-01,-0.0641234536172804,1
1956-10-01,-1.68627357002557,1
1956-11-01,1.63214501807454,1
1956-12-01,0.453918538585092,1
1957-01-01,0.104842690273766,1
1957-02-01,0.218142250029788,1
1957-03-01,-0.490663033646696,1
1957-04-01,0.864624886561062,1
1957-05-01,1.31055973063515,1
1957-06-01,1.24269782746361,1
1957-07-01,-0.0388609377457802,1
1957-08-01,1.43414962476667,1
1957-09-01,0.110331280705421,1
1957-10-01,0.835994552478431,1
1957-11-01,-0.232636336003468,1
1957-12-01,-1.59778091665997,1
1958-01-01,0.364260049648458,1
1958-02-01,0.532375294619368,1
1958-03-01,0.177031963007748,1
1958-04-01,0.698955011949671,1
1958-05-01,-0.573276773305469,1
1958-06-01,0.931995220318021,1
1958-07-01,1.14376312149246,1
1958-08-01,0.0218624313814575,1
1958-09-01,-1.04880276638209,1
1958-10-01,-1.2974451850363,1
1958-11-01,-0.898892248049037,1
1958-12-01,0.248017183020621,1
1959-01-01,0.69073005475732,1
1959-02-01,1.15716191205802,1
1959-03-01,-0.758678912347815,1
1959-04-01,-0.481702202630932,1
1959-05-01,0.952464606932619,1
1959-06-01,0.142958703422542,1
1959-07-01,-0.949797242725929,1
1959-08-01,-2.27915727153017,1
1959-09-01,1.64526370751621,1
1959-10-01,-1.25223506044587,1
1959-11-01,1.29486260944108,1
1959-12-01,-1.53508609214985,1
1960-01-01,0.870685832881906,1
1960-02-01,0.846214715949805,1
1960-03-01,0.188957957155142,1
1960-04-01,-0.255202482464745,1
1960-05-01,0.299861463564357,1
1960-06-01,0.204452144983517,1
1960-07-01,0.430908677657988,1
1960-08-01,0.247773205705207,1
1960-09-01,-0.410757155409747,1
1960-10-01,-1.68627357002557,1
1960-11-01,0.436810695645443,1
1960-12-01,-0.042221292040666,1
1961-01-01,-1.30753349659595,1
1961-02-01,-0.697757216889971,1
1961-03-01,0.610924366207515,1
1961-04-01,-1.35084123788797,1
1961-05-01,0.466563570671111,1
1961-06-01,-0.363608284983059,1
1961-07-01,-0.589958543181163,1
1961-08-01,-1.1797626635715,1
1961-09-01,0.848493524284629,1
1961-10-01,0.0259531269160244,1
1961-11-01,-1.24836066882541,1
1961-12-01,-0.503858704087887,1
1962-01-01,-0.164022516077086,1
1962-02-01,0.650750418827125,1
1962-03-01,0.253118914725258,1
1962-04-01,-1.26540195911687,1
1962-05-01,1.01765846189121,1
1962-06-01,-0.0837929216600882,1
1962-07-01,0.808725460127516,1
1962-08-01,-0.815641807283071,1
1962-09-01,-1.00261041725467,1
1962-10-01,0.835994552478431,1
1962-11-01,-1.169793934627,1
1962-12-01,-1.26180793679517,1
1963-01-01,0.373832415575962,1
1963-02-01,-0.328411690636653,1
1963-03-01,-0.45392676728593,1
1963-04-01,-0.148001180960669,1
1963-05-01,1.49165882893875,1
1963-06-01,0.772164297882221,1
1963-07-01,0.413600772920384,1
1963-08-01,-1.55457224041557,1
1963-09-01,0.196929207244271,1
1963-10-01,0.195989823742235,1
1963-11-01,-0.802319244722409,1
1963-12-01,-0.183322242909091,1
1964-01-01,-0.540463555355233,1
1964-02-01,-1.34692388739363,1
1964-03-01,-0.167977098261941,1
1964-04-01,1.35497805277201,1
1964-05-01,-0.0237948424746788,1
1964-06-01,1.33568852584625,1
1964-07-01,-0.744211124680224,1
1964-08-01,0.0295409435740492,1
1964-09-01,-1.14725512535168,1
1964-10-01,-1.68627357002557,1
1964-11-01,-0.69598211441482,1
1964-12-01,0.787570853226808,1
1965-01-01,0.294870355228373,1
1965-02-01,-1.39821030668513,1
1965-03-01,-0.349291019175533,1
1965-04-01,0.175663882561788,1
1965-05-01,1.41975577939391,1
1965-06-01,0.367158517720199,1
1965-07-01,-0.494319210713395,1
1965-08-01,-0.0366624474600547,1
1965-09-01,0.564039394096283,1
1965-10-01,-0.198559197562826,1
1965-11-01,0.571078593938961,1
1965-12-01,0.827274585947585,1
1966-01-01,-0.115790152611222,1
1966-02-01,0.336276868663719,1
1966-03-01,0.116113782469367,1
1966-04-01,-0.0443638869109232,1
1966-05-01,-1.55951039917451,1
1966-06-01,-0.802987570470074,1
1966-07-01,0.02726294769303,1
1966-08-01,0.877524145812273,1
1966-09-01,1.64130766597911,1
1966-10-01,0.0173184406392358,1
1966-11-01,-0.244540762451272,1
1966-12-01,0.547995508955918,1
1967-01-01,-0.040945374009522,1
1967-02-01,-0.284962452983411,1
1967-03-01,-0.463017433612072,1
1967-04-01,1.5156177103549,1
1967-05-01,-0.204920764913972,1
1967-06-01,2.59321068575505,1
1967-07-01,-1.43596206339527,1
1967-08-01,-1.04588573507868,1
1967-09-01,0.744544531943546,1
1967-10-01,-0.710170580826848,1
1967-11-01,-0.436823671536444,1
1967-12-01,0.637239977499465,1
1968-01-01,0.187358614308613,1
1968-02-01,-0.676593717556587,1
1968-03-01,-1.79476659579782,1
1968-04-01,0.399876365735099,1
1968-05-01,-0.604722670409741,1
1968-06-01,1.68158225792541,1
1968-07-01,-0.577713419295235,1
1968-08-01,0.793726277200765,1
1968-09-01,-0.355169125836438,1
1968-10-01,-1.41348197731004,1
1968-11-01,0.113885128903913,1
1968-12-01,0.538816476125059,1
1969-01-01,-0.328683267192643,1
1969-02-01,1.31883908862796,1
1969-03-01,-0.627935899445057,1
1969-04-01,0.390946780190102,1
1969-05-01,0.744586127995298,1
1969-06-01,0.0782237547186673,1
1969-07-01,1.67665410472893,1
1969-08-01,-0.767468262155448,1
1969-09-01,0.354749489471696,1
1969-10-01,0.985997471637558,1
1969-11-01,-0.598257496202555,1
1969-12-01,0.593180745288434,1
1970-01-01,0.591043190711316,1
1970-02-01,0.179709583235655,1
1970-03-01,0.128474587663349,1
1970-04-01,1.32022566425017,1
1970-05-01,-1.09199003098361,1
1970-06-01,-1.06462565176591,1
1970-07-01,0.982419089434622,1
1970-08-01,-0.13398656276099,1
1970-09-01,0.91599002043278,1
1970-10-01,-0.0768436131430738,1
1970-11-01,1.07036969556395,1
1970-12-01,0.0103770717626363,1
1971-01-01,1.8957461614601,1
1971-02-01,0.969572623260858,1
1971-03-01,-0.259760693373546,1
1971-04-01,1.58823648323509,1
1971-05-01,0.997277628750942,1
1971-06-01,-0.571267102262937,1
1971-07-01,-1.53292548021536,1
1971-08-01,2.07924646331393,1
1971-09-01,1.80092780978654,1
1971-10-01,1.98908156056372,1
1971-11-01,1.28465369176981,1
1971-12-01,0.157470651441066,1
1972-01-01,-0.696083940780772,1
1972-02-01,0.150162398899903,1
1972-03-01,-0.638323112240352,1
1972-04-01,-0.945282244267705,1
1972-05-01,1.39270586308703,1
1972-06-01,-0.390327954840534,1
1972-07-01,1.2337636682545,1
1972-08-01,0.0025397898670046,1
1972-09-01,-0.736178471718104,1
1972-10-01,-0.288636164751431,1
1972-11-01,0.222773615946724,1
1972-12-01,-0.244272715364608,1
1973-01-01,0.164463511067785,1
1973-02-01,-0.861887942978345,1
1973-03-01,2.42474639996433,1
1973-04-01,0.373018034471351,1
1973-05-01,0.428241020205866,1
1973-06-01,-1.37879779486185,1
1973-07-01,-0.227695406169436,1
1973-08-01,-1.94220458680069,1
1973-09-01,1.28367213393482,1
1973-10-01,0.274086042101017,1
1973-11-01,0.187285530889301,1
1973-12-01,-0.465818025840971,1
1974-01-01,-1.68627357002557,1
1974-02-01,-1.4538750263552,1
1974-03-01,-0.841978471008091,1
1974-04-01,1.23321081506592,1
1974-05-01,-0.902808783649799,1
1974-06-01,-0.982591325316647,1
1974-07-01,0.990320900507635,1
1974-08-01,0.593632174846006,1
1974-09-01,-0.480516037361454,1
1974-10-01,-0.00451044273020985,1
1974-11-01,-0.802319244722409,1
1974-12-01,-1.34636500687134,1
1975-01-01,1.85432583403604,1
1975-02-01,0.0680372386634653,1
1975-03-01,1.26193094395561,1
1975-04-01,0.405816645799365,1
1975-05-01,-1.45796752643967,1
1975-06-01,0.7425331678842,1
1975-07-01,0.050794719909388,1
